complexity,accuracy,distortion,mse,trial
1.4989023,1.4699821,2.0107908,238.25067,0
1.4988861,1.469964,2.010809,238.25389,1
1.4988298,1.4699116,2.0108614,238.26434,2
1.4989252,1.4700022,2.0107708,238.24635,3
1.4987411,1.4698291,2.010944,238.28108,4
1.4981441,1.4692583,2.0115147,238.40448,5
1.4987411,1.4698277,2.0109453,238.28111,6
1.255105,1.2348232,2.2459497,305.47403,7
