complexity,accuracy,distortion,mse,round,trial
7.247925e-05,9.536743e-06,3.4807634,1650.61,0.0,1.0
4.7683716e-06,3.8146973e-06,3.4807692,1650.6088,1.0,1.0
2.002716e-05,1.9073486e-05,3.480754,1650.5953,2.0,1.0
9.536743e-05,9.346008e-05,3.4806795,1650.5104,3.0,1.0
0.00051403046,0.00050640106,3.4802666,1649.9717,4.0,1.0
0.0028858185,0.0028533936,3.4779196,1646.5627,5.0,1.0
0.016530037,0.016366959,3.464406,1625.3369,6.0,1.0
0.091026306,0.09020996,3.390563,1506.4285,7.0,1.0
0.3814373,0.3778391,3.102934,1093.7085,8.0,1.0
0.8666172,0.8563967,2.6243763,580.8736,9.0,1.0
1.2043524,1.1866627,2.2941103,341.49704,10.0,1.0
1.3579321,1.3351135,2.1456594,274.49286,11.0,1.0
1.4277,1.4019623,2.0788107,254.43808,12.0,1.0
1.4624109,1.435092,2.045681,246.10435,13.0,1.0
1.4803133,1.4521494,2.0286236,242.20348,14.0,1.0
1.4898357,1.461216,2.019557,240.26236,15.0,1.0
1.4950104,1.4661427,2.0146303,239.26566,16.0,1.0
1.497858,1.4688578,2.0119152,238.74063,17.0,1.0
1.499423,1.4703541,2.010419,238.45775,18.0,1.0
1.5002708,1.4711666,2.0096064,238.30237,19.0,1.0
1.5007086,1.4715891,2.009184,238.21545,20.0,1.0
1.5009146,1.4717922,2.0089808,238.16583,21.0,1.0
1.500989,1.4718685,2.0089045,238.13683,22.0,1.0
1.500987,1.4718733,2.0088997,238.11942,23.0,1.0
1.5009441,1.471839,2.008934,238.10887,24.0,1.0
1.5008736,1.471777,2.008996,238.10275,25.0,1.0
1.5007896,1.4717007,2.0090723,238.09985,26.0,1.0
1.5006952,1.4716148,2.0091581,238.09949,27.0,1.0
1.5005941,1.4715271,2.0092459,238.10106,28.0,1.0
1.500493,1.4714336,2.0093393,238.10405,29.0,1.0
1.5003948,1.471344,2.009429,238.10796,30.0,1.0
1.5003004,1.4712563,2.0095167,238.11226,31.0,1.0
1.5002117,1.4711761,2.0095968,238.11664,32.0,1.0
1.5001335,1.4711046,2.0096684,238.12067,33.0,1.0
1.500062,1.4710388,2.0097342,238.12415,34.0,1.0
1.500001,1.4709845,2.0097885,238.12706,35.0,1.0
1.4999485,1.4709358,2.0098372,238.12924,36.0,1.0
1.4999046,1.4708929,2.00988,238.13083,37.0,1.0
1.4998646,1.4708605,2.0099125,238.13184,38.0,1.0
1.4998341,1.4708309,2.009942,238.13231,39.0,1.0
1.4998074,1.4708071,2.009966,238.13239,40.0,1.0
1.4997854,1.4707899,2.009983,238.13211,41.0,1.0
1.4997702,1.4707747,2.0099983,238.1315,42.0,1.0
1.4997568,1.4707623,2.0100107,238.13072,43.0,1.0
1.4997463,1.4707537,2.0100193,238.12979,44.0,1.0
1.4997368,1.470747,2.010026,238.12872,45.0,1.0
1.4997301,1.4707394,2.0100336,238.12761,46.0,1.0
1.4997253,1.4707365,2.0100365,238.12642,47.0,1.0
1.4997196,1.4707336,2.0100393,238.12523,48.0,1.0
1.4997168,1.4707308,2.0100422,238.12405,49.0,1.0
1.4997149,1.4707289,2.010044,238.12288,50.0,1.0
1.4997139,1.4707298,2.0100431,238.12175,51.0,1.0
1.499713,1.4707289,2.010044,238.12068,52.0,1.0
1.499712,1.470727,2.010046,238.11969,53.0,1.0
1.499711,1.470727,2.010046,238.11884,54.0,1.0
1.4997091,1.470726,2.010047,238.11815,55.0,1.0
1.4997053,1.4707232,2.0100498,238.11768,56.0,1.0
1.4997015,1.4707193,2.0100536,238.11745,57.0,1.0
1.4996958,1.4707146,2.0100584,238.11745,58.0,1.0
1.499691,1.4707108,2.0100622,238.11765,59.0,1.0
1.4996834,1.470705,2.010068,238.11806,60.0,1.0
1.4996767,1.4706993,2.0100737,238.11858,61.0,1.0
1.4996691,1.4706917,2.0100813,238.11923,62.0,1.0
1.4996614,1.470685,2.010088,238.12,63.0,1.0
1.4996548,1.4706783,2.0100946,238.12082,64.0,1.0
1.4996443,1.4706717,2.0101013,238.12177,65.0,1.0
1.4996386,1.470664,2.010109,238.12268,66.0,1.0
1.49963,1.4706554,2.0101175,238.12366,67.0,1.0
1.4996223,1.4706488,2.0101242,238.12473,68.0,1.0
1.4996128,1.470644,2.010129,238.12581,69.0,1.0
1.4996052,1.4706354,2.0101376,238.12694,70.0,1.0
1.4995975,1.4706278,2.0101452,238.12807,71.0,1.0
1.499588,1.4706202,2.0101528,238.12927,72.0,1.0
1.4995804,1.4706125,2.0101604,238.13048,73.0,1.0
1.4995737,1.4706049,2.010168,238.1317,74.0,1.0
1.4995651,1.4705963,2.0101767,238.13297,75.0,1.0
1.4995556,1.4705887,2.0101843,238.13425,76.0,1.0
1.4995489,1.470582,2.010191,238.13553,77.0,1.0
1.4995403,1.4705725,2.0102005,238.13684,78.0,1.0
1.4995317,1.4705658,2.0102072,238.13818,79.0,1.0
1.4995222,1.4705582,2.0102148,238.13954,80.0,1.0
1.4995136,1.4705515,2.0102215,238.1409,81.0,1.0
1.499506,1.4705439,2.010229,238.14227,82.0,1.0
1.4994974,1.4705353,2.0102377,238.14363,83.0,1.0
1.4994907,1.4705276,2.0102453,238.14502,84.0,1.0
1.4994802,1.47052,2.010253,238.14644,85.0,1.0
1.4994717,1.4705124,2.0102606,238.14784,86.0,1.0
1.499465,1.4705048,2.0102682,238.14922,87.0,1.0
1.4994564,1.4704962,2.0102768,238.15065,88.0,1.0
1.4994459,1.4704885,2.0102844,238.15204,89.0,1.0
1.4994392,1.4704819,2.010291,238.15346,90.0,1.0
1.4994316,1.4704752,2.0102978,238.15486,91.0,1.0
1.499423,1.4704666,2.0103064,238.15627,92.0,1.0
1.4994154,1.470459,2.010314,238.15767,93.0,1.0
1.4994068,1.4704504,2.0103226,238.15906,94.0,1.0
1.4993982,1.4704447,2.0103283,238.16046,95.0,1.0
1.4993906,1.4704351,2.0103378,238.16183,96.0,1.0
1.499382,1.4704304,2.0103426,238.16324,97.0,1.0
1.4993744,1.4704218,2.0103512,238.16464,98.0,1.0
1.4993658,1.4704142,2.0103588,238.166,99.0,1.0
1.4993591,1.4704094,2.0103636,238.16737,100.0,1.0
1.4993515,1.4703989,2.010374,238.16873,101.0,1.0
1.4993429,1.4703932,2.0103798,238.17006,102.0,1.0
1.4993362,1.4703856,2.0103874,238.1714,103.0,1.0
1.4993286,1.4703779,2.010395,238.17271,104.0,1.0
1.499321,1.4703722,2.0104008,238.17404,105.0,1.0
1.4993134,1.4703655,2.0104074,238.17535,106.0,1.0
1.4993057,1.4703579,2.010415,238.17664,107.0,1.0
1.499299,1.4703522,2.0104208,238.17795,108.0,1.0
1.4992905,1.4703445,2.0104284,238.17924,109.0,1.0
1.4992847,1.4703379,2.010435,238.18051,110.0,1.0
1.4992781,1.4703302,2.0104427,238.18178,111.0,1.0
1.4992723,1.4703245,2.0104485,238.18301,112.0,1.0
1.4992647,1.4703188,2.0104542,238.18425,113.0,1.0
1.4992561,1.4703121,2.0104609,238.18546,114.0,1.0
1.4992504,1.4703064,2.0104666,238.18668,115.0,1.0
1.4992428,1.4703007,2.0104723,238.1879,116.0,1.0
1.4992361,1.470293,2.01048,238.1891,117.0,1.0
1.4992304,1.4702864,2.0104866,238.19026,118.0,1.0
1.4992256,1.4702806,2.0104923,238.19142,119.0,1.0
1.499218,1.470274,2.010499,238.19257,120.0,1.0
1.4992123,1.4702692,2.0105038,238.19373,121.0,1.0
1.4992056,1.4702654,2.0105076,238.19487,122.0,1.0
1.4991989,1.4702578,2.0105152,238.19597,123.0,1.0
1.4991932,1.4702511,2.010522,238.19707,124.0,1.0
1.4991865,1.4702473,2.0105257,238.19818,125.0,1.0
1.4991817,1.4702415,2.0105314,238.19925,126.0,1.0
1.499176,1.4702349,2.010538,238.20032,127.0,1.0
1.4991684,1.470232,2.010541,238.20139,128.0,1.0
1.4991646,1.4702253,2.0105476,238.20241,129.0,1.0
1.499157,1.4702196,2.0105534,238.20348,130.0,1.0
1.4991531,1.4702148,2.0105581,238.20447,131.0,1.0
1.4991484,1.4702091,2.0105639,238.20549,132.0,1.0
1.4991417,1.4702034,2.0105696,238.2065,133.0,1.0
1.499136,1.4701996,2.0105734,238.2075,134.0,1.0
1.4991312,1.4701939,2.010579,238.20845,135.0,1.0
1.4991255,1.4701881,2.0105848,238.20941,136.0,1.0
1.4991207,1.4701843,2.0105886,238.21037,137.0,1.0
1.499115,1.4701796,2.0105934,238.21132,138.0,1.0
1.4991093,1.4701748,2.0105982,238.21222,139.0,1.0
1.4991045,1.470171,2.010602,238.21317,140.0,1.0
1.4990997,1.4701653,2.0106077,238.21405,141.0,1.0
1.499095,1.4701614,2.0106115,238.21495,142.0,1.0
1.4990911,1.4701576,2.0106153,238.21582,143.0,1.0
1.4990864,1.4701519,2.010621,238.21672,144.0,1.0
1.4990816,1.4701481,2.010625,238.21758,145.0,1.0
1.4990768,1.4701443,2.0106287,238.2184,146.0,1.0
1.4990721,1.4701395,2.0106335,238.21928,147.0,1.0
1.4990692,1.4701347,2.0106382,238.22008,148.0,1.0
1.4990635,1.4701309,2.010642,238.22092,149.0,1.0
1.4990587,1.4701262,2.0106468,238.22171,150.0,1.0
1.4990549,1.4701223,2.0106506,238.2225,151.0,1.0
1.4990511,1.4701185,2.0106544,238.22333,152.0,1.0
1.4990463,1.4701166,2.0106564,238.22406,153.0,1.0
1.4990416,1.4701109,2.010662,238.22485,154.0,1.0
1.4990368,1.470108,2.010665,238.22557,155.0,1.0
1.4990339,1.4701023,2.0106707,238.22635,156.0,1.0
1.4990311,1.4700994,2.0106735,238.22708,157.0,1.0
1.4990244,1.4700937,2.0106792,238.22781,158.0,1.0
1.4990215,1.4700909,2.010682,238.22852,159.0,1.0
1.4990177,1.470089,2.010684,238.22923,160.0,1.0
1.4990139,1.4700851,2.0106878,238.22993,161.0,1.0
1.4990101,1.4700823,2.0106907,238.23064,162.0,1.0
1.4990063,1.4700775,2.0106955,238.23131,163.0,1.0
1.4990025,1.4700747,2.0106983,238.23201,164.0,1.0
1.4989986,1.4700708,2.0107021,238.23264,165.0,1.0
1.4989967,1.470068,2.010705,238.2333,166.0,1.0
1.4989929,1.4700642,2.0107088,238.23392,167.0,1.0
1.49899,1.4700623,2.0107107,238.23457,168.0,1.0
1.4989853,1.4700594,2.0107136,238.23521,169.0,1.0
1.4989824,1.4700546,2.0107183,238.23584,170.0,1.0
1.4989796,1.4700527,2.0107203,238.23643,171.0,1.0
1.4989748,1.4700499,2.010723,238.23706,172.0,1.0
1.4989719,1.470046,2.010727,238.23766,173.0,1.0
1.4989691,1.4700432,2.0107298,238.23822,174.0,1.0
1.4989662,1.4700394,2.0107336,238.2388,175.0,1.0
1.4989634,1.4700375,2.0107355,238.23938,176.0,1.0
1.4989605,1.4700356,2.0107374,238.23994,177.0,1.0
1.4989567,1.4700317,2.0107412,238.24054,178.0,1.0
1.4989548,1.4700298,2.0107431,238.24107,179.0,1.0
1.4989519,1.470026,2.010747,238.24161,180.0,1.0
1.4989471,1.4700222,2.0107508,238.24214,181.0,1.0
1.4989471,1.4700222,2.0107508,238.24268,182.0,1.0
1.4989424,1.4700184,2.0107546,238.24318,183.0,1.0
1.4989405,1.4700155,2.0107574,238.24368,184.0,1.0
1.4989376,1.4700146,2.0107584,238.2442,185.0,1.0
1.4989338,1.4700108,2.0107622,238.2447,186.0,1.0
1.4989328,1.4700079,2.010765,238.24522,187.0,1.0
1.49893,1.470006,2.010767,238.24567,188.0,1.0
1.4989262,1.4700031,2.0107698,238.24617,189.0,1.0
1.4989243,1.4700012,2.0107718,238.24664,190.0,1.0
1.4989214,1.4699984,2.0107746,238.24712,191.0,1.0
1.4989195,1.4699974,2.0107756,238.24757,192.0,1.0
1.4989176,1.4699945,2.0107784,238.24805,193.0,1.0
1.4989138,1.4699917,2.0107813,238.24847,194.0,1.0
1.4989138,1.4699888,2.0107841,238.24892,195.0,1.0
1.49891,1.4699879,2.010785,238.24939,196.0,1.0
1.498908,1.469984,2.010789,238.2498,197.0,1.0
1.4989061,1.4699831,2.0107899,238.25023,198.0,1.0
1.4989023,1.4699821,2.0107908,238.25067,199.0,1.0
0.006998062,0.00083732605,3.4799356,1650.4818,0.0,2.0
0.00046253204,0.00043582916,3.4803371,1650.3068,1.0,2.0
0.0019102097,0.0018644333,3.4789085,1648.6465,2.0,2.0
0.009867668,0.009713173,3.4710598,1638.03,3.0,2.0
0.053661346,0.053019524,3.4277534,1573.4532,4.0,2.0
0.25988197,0.2570982,3.2236748,1273.9622,5.0,2.0
0.7515917,0.7425127,2.7382603,712.83093,6.0,2.0
1.1692247,1.151783,2.32899,387.25018,7.0,2.0
1.3619156,1.3387175,2.1420555,281.426,8.0,2.0
1.4377708,1.4116135,2.0691595,253.12103,9.0,2.0
1.4689178,1.4413443,2.0394287,244.90187,10.0,2.0
1.4828224,1.4545784,2.0261946,241.73396,11.0,2.0
1.4895182,1.460948,2.019825,240.33485,12.0,2.0
1.4930239,1.4642811,2.016492,239.65477,13.0,2.0
1.4950361,1.466198,2.014575,239.27867,14.0,2.0
1.4963017,1.4674063,2.0133667,239.04135,15.0,2.0
1.497158,1.4682236,2.0125494,238.8747,16.0,2.0
1.4977655,1.4688063,2.0119667,238.74895,17.0,2.0
1.4982033,1.4692287,2.0115442,238.65033,18.0,2.0
1.4985237,1.4695377,2.0112352,238.5717,19.0,2.0
1.4987526,1.4697618,2.0110111,238.5086,20.0,2.0
1.4989157,1.4699221,2.010851,238.45784,21.0,2.0
1.499032,1.4700356,2.0107374,238.41682,22.0,2.0
1.4991093,1.4701157,2.0106573,238.38358,23.0,2.0
1.4991617,1.4701691,2.010604,238.35646,24.0,2.0
1.4991989,1.4702063,2.0105667,238.33417,25.0,2.0
1.4992218,1.470231,2.010542,238.31554,26.0,2.0
1.4992361,1.4702511,2.010522,238.29971,27.0,2.0
