complexity,accuracy,distortion,mse,trial
3.0063477,3.0063477,3.6375084,28.044298,0
3.0064259,3.0064259,3.6374302,28.042421,1
3.0063667,3.0063667,3.6374893,28.044044,2
3.0058594,3.0058594,3.6379967,28.057175,3
2.9984727,2.9984722,3.6453838,28.266361,4
2.8880367,2.8880372,3.7558188,31.627087,5
2.49938,2.4993806,4.1444755,50.00676,6
2.1129274,2.112927,4.530929,84.34653,7
