complexity,accuracy,distortion,mse,round,trial
7.05719e-05,7.1525574e-05,6.6437845,1664.726,0.0,1.0
1.04904175e-05,1.04904175e-05,6.6438456,1664.7249,1.0,1.0
1.1444092e-05,1.1444092e-05,6.6438446,1664.7163,2.0,1.0
2.4795532e-05,2.5749207e-05,6.6438303,1664.6853,3.0,1.0
7.247925e-05,7.05719e-05,6.6437855,1664.5807,4.0,1.0
0.00021743774,0.00021839142,6.6436377,1664.2489,5.0,1.0
0.00065898895,0.00065898895,6.643197,1663.2452,6.0,1.0
0.0019388199,0.0019378662,6.641918,1660.3333,7.0,1.0
0.0055036545,0.005504608,6.6383514,1652.2227,8.0,1.0
0.015044212,0.015043259,6.628813,1630.6809,9.0,1.0
0.03916359,0.039164543,6.6046915,1577.3333,10.0,1.0
0.09463501,0.09463501,6.549221,1460.3286,11.0,1.0
0.2028904,0.20289135,6.4409647,1252.0911,12.0,1.0
0.36778736,0.36778736,6.2760687,979.4561,13.0,1.0
0.557004,0.557004,6.086852,726.6629,14.0,1.0
0.73111343,0.7311115,5.9127445,547.3881,15.0,1.0
0.87554646,0.87554646,5.7683096,434.39114,16.0,1.0
0.99373245,0.99373245,5.6501236,362.45886,17.0,1.0
1.0927048,1.0927038,5.551152,313.43008,18.0,1.0
1.1778212,1.1778231,5.466033,277.5075,19.0,1.0
1.2524061,1.2524061,5.39145,249.72862,20.0,1.0
1.3184109,1.3184109,5.325445,227.50069,21.0,1.0
1.3770494,1.3770504,5.2668056,209.35353,22.0,1.0
1.4291687,1.4291697,5.2146864,194.36226,23.0,1.0
1.4754381,1.4754391,5.168417,181.88675,24.0,1.0
1.5164385,1.5164375,5.1274185,171.45143,25.0,1.0
1.5527039,1.5527048,5.091151,162.68748,26.0,1.0
1.5847273,1.5847282,5.059128,155.30147,27.0,1.0
1.6129665,1.6129675,5.0308886,149.05658,28.0,1.0
1.6378393,1.6378384,5.0060177,143.76024,29.0,1.0
1.659728,1.6597271,4.984129,139.25491,30.0,1.0
1.6789818,1.6789808,4.964875,135.41133,31.0,1.0
1.6959105,1.6959114,4.9479446,132.123,32.0,1.0
1.7107964,1.7107964,4.9330597,129.30211,33.0,1.0
1.7238827,1.7238827,4.9199734,126.87578,34.0,1.0
1.7353935,1.7353945,4.9084616,124.783615,35.0,1.0
1.7455187,1.7455196,4.8983364,122.97525,36.0,1.0
1.7544346,1.7544336,4.8894224,121.40857,37.0,1.0
1.7622862,1.7622862,4.88157,120.04832,38.0,1.0
