complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9787101049900464,3.850012232271828,1.2616590958486906,5.732334882314756,0.0297466817110637,0.0170724786608498,1.992767102275421e-05,1.2052609368708427,0
