complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128024039575633,3.843149593029745,16.75449763232252,5.809360874963176,0.0005461187586798,0.0002150375421761,0.00031695813897532056,1.5080402010050251,0
