complexity,accuracy,distortion,mse
6.343958,5.0253363,0.08633423,0.14737557
6.330763,5.0222206,0.089450836,0.15540779
-5.722046e-06,-3.8146973e-06,5.1116753,1666.5018
6.4180193,5.0327806,0.07888985,0.26062223
6.322714,5.0016966,0.10997391,12.392811
6.327767,4.999255,0.11241531,75.86897
6.181246,4.969878,0.1417923,0.26050806
6.2535143,4.996319,0.11535263,0.2079402
