complexity,accuracy
1.5207028,1.2711139
1.5256023,1.274054
1.5203075,1.2709069
1.5260644,1.2743325
1.520699,1.2711115
1.520721,1.2711244
1.5256014,1.2740545
1.5261126,1.2743611
1.5179496,1.269167
1.5207028,1.2711143
1.520711,1.2711186
1.5207024,1.2711139
1.5209312,1.2712541
1.526113,1.2743607
1.5261383,1.2743759
1.5259457,1.2742615
1.5207033,1.2711143
1.5179553,1.2691684
1.5206804,1.2711
1.5207067,1.2711158
1.5261769,1.2743998
1.5205412,1.2710171
1.5176554,1.2689881
1.5260639,1.2743325
1.5206585,1.2710876
1.5179448,1.2691622
1.5261092,1.2743587
1.5255151,1.274035
1.5179515,1.2691684
1.526185,1.274404
1.5206861,1.2711034
1.5206938,1.2711086
1.5261583,1.2743893
1.5207133,1.2711201
1.5261278,1.2743707
1.5207157,1.271122
1.5206809,1.2711005
1.525939,1.2742567
1.5260506,1.2743239
1.5120378,1.2656608
1.5261421,1.2743783
1.5261116,1.2743597
1.5207095,1.2711172
1.5254979,1.2739949
1.5261288,1.2743711
1.5199151,1.2706409
1.5261679,1.274394
1.5261002,1.2743545
1.5261364,1.2743754
1.5261073,1.2743573
1.5260992,1.2743526
1.5260067,1.2742972
1.5225797,1.2722626
1.5262322,1.2744546
1.5256162,1.2740626
1.5206947,1.2711091
1.5261045,1.2743812
1.5261688,1.274396
1.5207171,1.271122
1.5261436,1.2743797
1.5255852,1.274045
1.5261035,1.2743559
1.5261035,1.2743554
1.520699,1.2711115
1.526093,1.2743487
1.5178957,1.2691321
1.5261188,1.2743645
1.5195131,1.2703991
1.5257196,1.2741404
1.5150876,1.2677522
1.5175672,1.2689319
1.5260754,1.2743397
1.5215626,1.2716274
1.5261173,1.2743635
1.5179453,1.2691612
1.5175142,1.2692132
1.5261197,1.2743654
1.5230923,1.272574
1.5259876,1.2742858
1.522232,1.2720284
1.5261626,1.2743921
1.5211825,1.2714005
1.5262747,1.2744594
1.51828,1.2693658
1.520781,1.2711763
1.5262251,1.2744331
1.5112886,1.2651963
1.515255,1.267848
1.5152621,1.2678504
1.5264487,1.2745638
1.5261135,1.2743621
1.520967,1.271275
1.5117741,1.2654905
1.5261292,1.2743711
1.5198431,1.2705979
1.5248127,1.2735796
1.5122371,1.2657809
1.5261407,1.2743778
1.516541,1.2686176
1.5137901,1.2668953
