complexity,accuracy
1.9387212,1.5043058
1.9505277,1.5097489
1.9376636,1.5037398
1.9515367,1.5101876
1.9387145,1.5043025
1.9387612,1.504323
1.95053,1.5097513
1.9516401,1.5102301
1.9321127,1.5006313
1.9387207,1.5043044
1.9387379,1.504313
1.9387197,1.5043049
1.9392323,1.5045233
1.9516411,1.510231
1.9516945,1.510253
1.9512815,1.510078
1.9387236,1.5043068
1.9321442,1.5006433
1.9386749,1.5042868
1.9387298,1.5043097
1.951776,1.5102873
1.938376,1.5041585
1.9314342,1.5003166
1.9515347,1.5101876
1.9386277,1.5042672
1.9321189,1.5006309
1.951633,1.5102272
1.9501019,1.5094376
1.9320793,1.5006099
1.9517932,1.5102954
1.9386873,1.504292
1.9387021,1.5042982
1.9517379,1.510272
1.9387445,1.5043154
1.9516711,1.5102439
1.9387493,1.5043178
1.9386754,1.5042868
1.9512672,1.5100718
1.9515061,1.5101733
1.9162202,1.4932089
1.9517021,1.5102563
1.9516358,1.5102286
1.938736,1.504312
1.950213,1.5095754
1.951673,1.5102444
1.9369993,1.5035553
1.9517546,1.5102777
1.9516144,1.51022
1.9516883,1.5102506
1.9516277,1.5102253
1.9516106,1.5102181
1.9514112,1.5101337
1.9430728,1.5062118
1.9518018,1.5102429
1.9505568,1.5097618
1.9387045,1.5042987
1.9515014,1.5101008
1.9517593,1.5102801
1.9387527,1.5043197
1.9517055,1.5102582
1.9504929,1.5097356
1.9516196,1.5102215
1.9516206,1.510222
1.9387155,1.5043035
1.9515967,1.5102134
1.9320121,1.5005813
1.9516535,1.5102363
1.9360914,1.5031476
1.9507947,1.509841
1.9251204,1.4980464
1.9312415,1.5002203
1.9515605,1.5101967
1.9409227,1.5053473
1.9516497,1.5102344
1.9321461,1.500639
1.93154,1.5010548
1.9516544,1.5102363
1.9442949,1.5067616
1.9513712,1.5101161
1.9426718,1.5061846
1.9517441,1.5102735
1.9399481,1.5048852
1.9519858,1.5103774
1.9327774,1.5009108
1.9388351,1.5043178
1.9518657,1.5103207
1.9148197,1.4925623
1.925694,1.4983325
1.9257207,1.4983463
1.9523501,1.5105286
1.9516416,1.510232
1.9392791,1.5045376
1.9159684,1.493103
1.9516764,1.5102458
1.9368706,1.5035048
1.9487429,1.5089517
1.9166923,1.4934254
1.9516978,1.5102544
1.9289432,1.4998503
1.9225574,1.4967551
