complexity,accuracy
2.989462,2.988325
2.9894617,2.9883246
2.989462,2.9883246
2.989462,2.9883249
2.9894617,2.9883249
2.989462,2.9883242
2.989462,2.988325
2.989462,2.988325
2.989462,2.9883244
2.989462,2.9883244
2.989462,2.9883244
2.989462,2.988325
2.6573029,2.6563337
2.6573033,2.6563337
2.6573029,2.6563337
2.6573033,2.6563334
2.6573033,2.656334
2.657303,2.6563337
2.6573033,2.6563337
2.657303,2.656334
2.6573033,2.6563334
2.6573033,2.656334
2.6573033,2.6563334
2.6573029,2.6563337
2.9894786,2.988418
2.9894788,2.988418
2.9894786,2.988418
2.9894786,2.988418
2.9894786,2.988418
2.9894786,2.988418
2.9894783,2.9884179
2.9894786,2.9884179
2.9894786,2.988418
2.9894786,2.988418
2.9894786,2.988418
2.9894786,2.9884179
2.9894621,2.9883192
2.9894624,2.9883192
2.9894617,2.9883192
2.9894617,2.9883192
2.989462,2.9883192
2.9894617,2.9883192
2.9894617,2.9883192
2.9894621,2.9883194
2.989462,2.9883194
2.9894621,2.9883192
2.9894617,2.9883192
2.9894617,2.9883194
2.9894776,2.988408
2.9894779,2.9884076
2.9894776,2.988408
2.9894774,2.9884076
2.9894774,2.988408
2.9894776,2.9884076
2.9894774,2.9884074
2.9894774,2.988408
2.9894776,2.9884079
2.9894776,2.988408
2.9894776,2.9884074
2.9894776,2.9884079
2.6572938,2.656277
2.6572938,2.6562772
2.657294,2.656277
2.657294,2.6562774
2.6572938,2.656277
2.6572938,2.656277
2.6572938,2.6562772
2.657294,2.656277
2.6572938,2.6562772
2.6572938,2.6562774
2.6572938,2.6562772
2.6572938,2.6562772
2.9894617,2.988329
2.989462,2.988329
2.9894617,2.988329
2.989462,2.9883287
2.989462,2.9883287
2.9894614,2.988329
2.989462,2.988329
2.9894617,2.9883287
2.9894617,2.988329
2.989462,2.9883287
2.9894617,2.9883287
2.9894617,2.988329
2.9894547,2.9882786
2.9894545,2.9882786
2.9894545,2.9882786
2.9894547,2.9882786
2.9894547,2.9882786
2.9894547,2.9882789
2.9894545,2.9882789
2.9894545,2.9882789
2.9894545,2.9882786
2.9894545,2.9882789
2.9894547,2.9882789
2.9894547,2.9882789
