complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
0.2714481628179825,0.0686755123678608,3.2354480058494577,1669.8041821082843,0.0101184233247174,0.3488242498303746,0.9416858952865712,1.0007575757575755,43.13063236208324,42.8044576538159,1.0,1.0,0.14500104086109755,0.20249010225044164,1.0013131313131314
0.0937721222695877,0.0757337518321428,3.2473101635543147,1656.5027042195052,0.0111947776113269,0.003679109306916,0.77461486592475,1.0007575757575755,19.940857074398817,19.79189721668359,2.0,1.0,0.015574074019572302,0.01796456753295767,1.001010101010101
0.2383710473366118,0.2123947917404134,3.3444857294402457,1619.6059057079983,0.0133090569561303,0.0031023944305566,0.6402088806778571,1.000858585858586,34.087069321409004,33.237955537522936,3.0,1.0,0.020655735677899058,0.025736058641104703,1.0012626262626263
0.6625012578382474,0.612404027003052,3.653887223060934,1479.4245784783689,0.021031287794292,0.0058917731716939,0.596868199771373,1.001111111111111,52.05091826231749,48.51879314606279,4.0,1.0,0.03483101401285813,0.04909703727407281,1.0027272727272727
1.6215150281653834,1.525167346628642,4.5599353936511715,1063.1939012958155,0.0467888083754377,0.0207543404164004,0.4806505902436095,1.0034343434343431,55.308556023226274,47.33772708429523,5.0,1.0,0.06339544498612956,0.08902310828811133,1.013080808080808
2.797322741587094,2.6449130381217696,6.743834536718227,496.8210746597266,0.0920186275088115,0.0498228261290537,0.1613634608460592,1.0307035175879398,35.46368936900608,32.146355268421516,6.0,1.0,0.07654609608600971,0.1046406219135096,1.0757286432160804
3.4935922108780453,3.297779127899492,11.003741756803905,200.9568961446107,0.1263078708682559,0.0586526364526533,0.0292457524525133,1.142211055276382,18.440985540974467,20.632957985175807,7.0,1.0,0.053545219774079965,0.06844667688106845,1.2055276381909548
3.79344350006032,3.568884840006488,18.264663500003092,93.40948996876378,0.1448282770052194,0.0563744602852386,0.0090255701245223,1.2758793969849247,11.40669666780785,12.694012480914758,8.0,1.0,0.029738119487405932,0.03600844556714508,1.3180904522613066
3.9341292950041886,3.6906292713800823,26.708609824808303,44.39701030934491,0.1547893553584414,0.0554243907521943,0.0044061293693318,1.3673366834170857,7.69210307432011,7.778533443118857,9.0,1.0,0.015013379744264938,0.018512468530774585,1.3884422110552763
4.008051006305548,3.752194263289198,31.15425707676856,17.93651172640217,0.1603783847096604,0.0557461155724979,0.0025609556953674,1.4236180904522613,5.167327391827442,5.633103096168466,10.0,1.0,0.009085543280804574,0.00949055068131204,1.4306532663316585
4.048654291018609,3.78485101451283,33.43124890228018,8.347594140018051,0.1634885350225441,0.0561375226174367,0.0025361487152029,1.4517587939698493,3.6092001124069215,4.053673865650634,11.0,1.0,0.004397886679516055,0.005006990629744584,1.4517587939698493
4.0711863821362115,3.8022819856681913,34.51537604781028,6.523582995251002,0.16525391453142,0.0563825756999617,0.0017167575406379,1.4728643216080402,2.728621527247056,2.47178226164174,12.0,1.0,0.004515597165356717,0.0029951397228245623,1.4658291457286432
4.084425918034519,3.81220975165626,34.90172720739835,6.087450495086687,0.1662780748224529,0.0564576975523903,0.0015231924243839,1.479899497487437,2.2210402960799427,1.6374170960684378,13.0,1.0,0.005313495167733295,0.0020522202163736993,1.4798994974874373
4.092326902140925,3.8179188465036944,35.07927113231684,5.987307047269219,0.1669014070249417,0.0564128514349235,0.001197288233937,1.4869346733668345,1.8680553471099175,1.1878934554344291,14.0,1.0,0.004910794256163529,0.0016819906904157642,1.4798994974874373
4.097606777587936,3.821698153981595,35.312523238901136,5.951289080928317,0.1673271256859507,0.0562933205908717,0.0014667929121647,1.4869346733668345,1.612279558040989,0.9678812143267316,15.0,1.0,0.001680054303425379,0.001454844534429223,1.4869346733668343
4.101405712609221,3.824421032711756,35.65156850436583,5.9312132669805795,0.1676364940693256,0.0561352916848415,0.0012458401264506,1.4939698492462312,1.4255758211513956,0.8436904572008739,16.0,1.0,0.003662596955863678,0.0012868426857678467,1.4869346733668343
4.104275261392409,3.8264815591496806,35.813238837284054,5.916577083060932,0.1678723668318151,0.0559641267768005,0.0008263376149932,1.4939698492462312,1.282850813507849,0.7488411288169083,17.0,1.0,0.005227706465397751,0.0011518712698650293,1.4939698492462312
4.106533706489108,3.8281050411244806,35.97369765083365,5.905286337111974,0.1680596713654792,0.0557947334545519,0.0008620978163245,1.4939698492462312,1.1672651955688038,0.6720451145445743,18.0,1.0,0.0025127927929605265,0.001040096574725426,1.4939698492462312
4.108370810216398,3.8294256922807137,35.980396850247764,5.896264981989111,0.1682133094784309,0.0556347793084453,0.0010073006627121,1.4939698492462312,1.0675891083761782,0.607849511388256,19.0,1.0,0.0007948264289028011,0.0009491246708658312,1.4939698492462312
4.10990361521317,3.83052656141413,35.985873021977895,5.88886017365367,0.1683424864772024,0.0554874903403711,0.0011258149230647,1.4939698492462312,0.9806649568883667,0.5529430847039437,20.0,1.0,0.0019299253344896706,0.0008742501367020086,1.4939698492462312
