complexity,accuracy,distortion
0.32593346,0.08432484,0.33150005
0.24100876,0.062150955,0.35367393
0.32995415,0.08542156,0.33040333
0.33030128,0.085440636,0.33038425
0.2089405,0.05389881,0.36192608
0.3025818,0.07838249,0.3374424
0.3129797,0.081110954,0.33471394
0.34307003,0.08896923,0.32685566
0.3083477,0.07995796,0.33586693
0.31776428,0.0824337,0.3333912
0.32742977,0.084973335,0.33085155
0.0933094,0.02400589,0.391819
0.11388111,0.029378891,0.386446
0.3068018,0.07967949,0.3361454
0.30679226,0.07959366,0.33623123
0.3145113,0.08165455,0.33417034
0.1042614,0.026910782,0.3889141
0.26544476,0.06884575,0.34697914
0.27744675,0.07214737,0.34367752
0.2594595,0.0674839,0.348341
0.22256279,0.05773163,0.35809326
0.28583145,0.074401855,0.34142303
0.31792164,0.08280945,0.33301544
0.27220917,0.07089615,0.34492874
0.2864113,0.074625015,0.34119987
0.25911903,0.067456245,0.34836864
0.22601128,0.058900833,0.35692406
0.28906727,0.075387955,0.34043694
0.25976372,0.067729,0.3480959
0.22552681,0.05882454,0.35700035
0.13881302,0.036061287,0.3797636
0.27851486,0.07265377,0.34317112
0.36116028,0.09448719,0.3213377
0.2976055,0.077768326,0.33805656
0.0820179,0.021266937,0.39455795
0.3563385,0.09332752,0.32249737
0.1536951,0.04001522,0.37580967
0.19867516,0.051774025,0.36405087
0.34354305,0.09015751,0.32566738
0.32906437,0.08609581,0.32972908
0.12422562,0.032372475,0.38345242
0.3180399,0.08365631,0.33216858
0.16296291,0.042538643,0.37328625
0.11070156,0.028941154,0.38688374
0.18631268,0.04881859,0.3670063
0.26353264,0.068909645,0.34691525
0.2630272,0.06899929,0.3468256
0.24363041,0.06392193,0.35190296
0.13259315,0.034591675,0.38123322
0.2371397,0.06214714,0.35367775
0.07614231,0.019890785,0.3959341
0.20428944,0.053646088,0.3621788
0.22975922,0.060372353,0.35545254
0.30291462,0.07989693,0.33592796
0.22184944,0.058322906,0.35750198
0.25369072,0.06632137,0.34950352
0.07515526,0.019630432,0.39619446
0.06462479,0.016897202,0.3989277
0.40153694,0.106518745,0.30930614
0.18101692,0.04764843,0.36817646
0.06527233,0.0170784,0.3987465
0.17873764,0.046621323,0.36920357
0.06527805,0.0171175,0.3987074
0.1435585,0.03782749,0.3779974
0.15045738,0.03965664,0.37616825
0.14220619,0.03740406,0.37842083
0.19337845,0.05103302,0.36479187
0.18368244,0.04847336,0.36735153
0.21483707,0.056723595,0.3591013
0.2941742,0.077895164,0.33792973
0.18060493,0.04771614,0.36810875
0.28431892,0.07529926,0.34052563
0.22647762,0.05982876,0.35599613
0.29066467,0.07711315,0.33871174
0.06245613,0.016431808,0.39939308
0.109827995,0.028966904,0.386858
0.22409916,0.0593462,0.3564787
0.152874,0.04046917,0.37535572
0.12912846,0.033976555,0.38184834
0.08077812,0.021285057,0.39453983
0.26261902,0.06973171,0.34609318
0.20099735,0.053315163,0.36250973
0.114317894,0.030236244,0.38558865
0.22096539,0.058606148,0.35721874
0.21379566,0.056718826,0.35910606
0.31815243,0.08479214,0.33103275
0.079413414,0.020983696,0.3948412
0.14004993,0.03711605,0.37870884
0.09975624,0.026418686,0.3894062
0.16787052,0.044631958,0.37119293
0.35670567,0.09553146,0.32029343
0.30208302,0.08062649,0.3351984
0.084477425,0.02240467,0.39342022
0.17277431,0.045746803,0.3700781
0.27339172,0.0732584,0.3425665
0.14108086,0.037460327,0.37836456
0.33842468,0.09113884,0.32468605
0.24625492,0.06577206,0.35005283
0.058623314,0.015554428,0.40027046
0.23753834,0.063446045,0.35237885
0.18048,0.04811287,0.36771202
0.17025185,0.045339584,0.3704853
0.15186691,0.04031849,0.3755064
0.39775944,0.10799885,0.30782604
0.34726334,0.09354496,0.32227993
0.18655872,0.049861908,0.36596298
0.14029503,0.037492752,0.37833214
0.07947636,0.0211792,0.3946457
0.16096592,0.042918205,0.37290668
0.34332085,0.092671394,0.3231535
0.24722481,0.0665884,0.3492365
0.39456463,0.1079998,0.3078251
0.19223022,0.05152607,0.36429882
0.14412403,0.03843975,0.37738514
0.08369255,0.022332191,0.3934927
0.32060337,0.08698273,0.32884216
0.25439262,0.068452835,0.34737206
0.20210075,0.05422306,0.36160183
0.17312908,0.04638481,0.36944008
0.39165497,0.10752201,0.30830288
0.1895647,0.050933838,0.36489105
0.38625813,0.10612297,0.30970192
0.20202065,0.054343224,0.36148167
0.36823177,0.100538254,0.31528664
0.35843468,0.098257065,0.31756783
0.07968235,0.021356583,0.3944683
0.28603268,0.07770729,0.3381176
0.2811556,0.078297615,0.33752728
0.22277641,0.060185432,0.35563946
0.33763504,0.09251118,0.3233137
0.27063656,0.07483196,0.34099293
0.1002264,0.026925087,0.3888998
0.20215511,0.05468273,0.36114216
0.3477335,0.09562302,0.32020187
0.272933,0.07436085,0.34146404
0.24770832,0.06736088,0.348464
0.19467258,0.05262375,0.36320114
0.26104927,0.071014404,0.3448105
0.19013023,0.051481247,0.36434364
0.12229347,0.033042908,0.38278198
0.13645744,0.036875725,0.37894917
0.2998228,0.08233166,0.33349323
0.11430836,0.030867577,0.3849573
0.21381855,0.058205605,0.3576193
0.27842522,0.07643509,0.3393898
0.19041157,0.051867485,0.3639574
0.32894993,0.09085655,0.32496834
0.20525932,0.055836678,0.3599882
0.29547882,0.081336975,0.33448792
0.3305359,0.09148884,0.32433605
0.24632263,0.068344116,0.34748077
0.21397018,0.058517456,0.35730743
0.35202026,0.09786129,0.3179636
0.30808926,0.08625698,0.3295679
0.11900902,0.03232193,0.38350296
0.23099041,0.06317806,0.35264683
0.1570816,0.04277706,0.37304783
0.22808075,0.06261158,0.3532133
0.34776497,0.09689617,0.31892872
0.34215164,0.09539795,0.32042694
0.2752657,0.07575703,0.34006786
0.20155334,0.055336952,0.36048794
0.27518082,0.076135635,0.33968925
