complexity,accuracy,distortion,mse,trial
1.4943838,1.4914541,3.6202173,239.03232,0
1.494359,1.4914303,3.6202412,239.03711,1
1.4943504,1.4914207,3.6202497,239.03874,2
1.4943056,1.491375,3.6202965,239.04706,3
1.4942617,1.4913325,3.620338,239.05534,4
1.4942341,1.4913039,3.6203666,239.06032,5
1.4942174,1.4912887,3.6203818,239.06311,6
1.4943438,1.4914141,3.6202574,239.03993,7
