complexity,accuracy
6.624164501620638,5.109283186157001
6.624075562886579,5.109270851052148
6.623997320720632,5.109259990651527
6.623909580622274,5.1092478052733155
6.6238295516388295,5.109236683742862
6.623748461826808,5.109225405266731
6.623654653817044,5.109212350977461
6.623575178420271,5.109201283183716
6.623486388918739,5.109188910237717
6.623406046425682,5.109177706363796
6.623310396486897,5.109164357174599
6.623233857499463,5.109153671030799
6.623139194355854,5.109140440982444
6.623062953678726,5.1091297809365575
6.622972244373561,5.109117091224713
6.622890994111067,5.10910571365093
6.622801390989366,5.109093160113591
6.6227126778240795,5.109080723467605
6.622624898303007,5.109068407200241
6.6225217603676825,5.109053926596508
6.622450526109559,5.109043917954798
6.6223568584505275,5.109030751936335
6.622262895797184,5.109017535002031
6.622179107228643,5.109005738309288
6.622086643904525,5.108992715919459
6.621993838365655,5.108979634859159
6.621902729033426,5.1089667832642585
6.6218084761053255,5.108953480321737
6.621714180684497,5.108940159552449
6.621625121918887,5.1089275719972225
6.621534721270415,5.1089147850117875
6.6214289399762585,5.108899813584331
6.621335045967873,5.108886514210101
6.621249918549725,5.1088744501067325
6.621151493416808,5.108860487867809
6.621062890200567,5.108847912796135
6.620968201457183,5.108834467429923
6.620865371345564,5.108819853244007
6.620773904006987,5.108806846346912
6.620676814553191,5.108793027290884
6.620577361735615,5.108778866401063
6.620480305525061,5.108765033184498
6.62037971325919,5.108750690447022
6.620288302523704,5.10873764422725
6.620183694147879,5.108722706015576
6.620082216263418,5.1087082059236355
6.619992174276938,5.1086953292238295
6.619869070546115,5.108677707837274
6.6197843744362865,5.1086655854071354
6.619690890187392,5.108652182397647
6.619590305564269,5.108637763322804
6.6194743025673635,5.108621114979668
6.619378777965561,5.108607404397252
6.619274550928229,5.108592427732397
6.619166173572397,5.108576844669891
6.619069572232215,5.108562939991601
6.618967073251984,5.108548179272178
6.618855774064685,5.108532146835072
6.618757771542086,5.108518015937803
6.61864857506742,5.108502260142121
6.6185466759166,5.108487547456937
6.618444520085453,5.108472782862572
6.618330771000075,5.108456341093909
6.618223538429093,5.108440824985642
6.618122426899677,5.108426181711786
