complexity,accuracy,distortion,mse
6.4238563,4.9058466,0.20582485,137.0
6.3763075,4.8441334,0.26753807,248.02333
-7.6293945e-06,-1.9073486e-06,5.1116724,1666.502
6.4638567,4.9458466,0.16582394,247.69998
6.3838563,4.8516693,0.26000214,255.29996
6.356307,4.8383083,0.27336216,282.78333
6.356307,4.8243475,0.287323,218.28334
6.2687583,4.7365723,0.37509823,487.24664
