comm_cost,complexity
4.607000955517953e-12,4.6510923676635836e-12
1.1216705774941711e-05,1.1328777904213371e-05
0.00015306746980016796,0.00015442923010024282
0.006441810368884973,0.006497464306387641
1.2115235869508785,1.2216240307896462
3.2643925760281562,3.3043858991600885
3.27494553288682,3.3184057838794963
3.276618647382789,3.3210734901730468
3.2769653627439386,3.321713504789868
3.2770422427930295,3.3218745288943063
3.2770594499457317,3.321914843208043
3.2770633102086912,3.321924845673901
3.2770641757920793,3.321927303389287
3.277064369924082,3.3219279028022206
3.2770644135769365,3.321928048426241
3.277064423416208,3.3219280836924137
3.27706442563616,3.3219280922003263
3.2770644261371373,3.3219280942446736
3.277064426250203,3.3219280947341283
3.2770644262757203,3.321928094850931
3.27706442628148,3.3219280948787233
3.277064426282781,3.3219280948853185
3.2770644262830753,3.321928094886881
3.2770644262831405,3.321928094887249
3.2770644262831556,3.321928094887336
3.2770644262831587,3.3219280948873577
3.27706442628316,3.3219280948873613
3.27706442628316,3.3219280948873626
