complexity,mse
5.722046e-06,42907.66
2.4136515,539.6484
2.8823872,269.9913
3.1553774,180.34529
3.344221,136.81541
3.4965792,109.62212
3.6280499,90.42715
3.740037,76.57861
3.836565,66.23554
3.9199953,58.359623
3.991868,52.2991
4.0533724,47.6181
4.1067686,43.921726
4.155035,40.85597
4.200741,38.16921
4.2449694,35.746075
4.2883234,33.55496
4.3295746,31.529812
4.369066,29.867088
4.4072056,28.082455
4.442893,26.621443
4.476799,25.301077
4.5090065,24.10502
4.5393734,23.402838
4.568679,22.031586
4.596551,21.123539
4.623354,20.284473
4.6491756,19.506414
4.6740723,18.7834
4.698099,18.109919
4.72134,17.4805
4.743886,16.889845
4.765826,16.33313
4.787236,15.806405
4.808139,15.30718
4.828514,14.834431
4.848318,14.387822
4.8675137,13.966801
4.8860884,13.570242
4.904067,13.196529
4.921486,12.843747
4.9383945,12.509899
4.9548407,12.19304
4.970871,11.891522
4.9865065,11.604202
5.001748,11.330438
5.0165815,11.069835
5.031006,10.821945
5.0450487,10.585716
5.058959,10.356467
5.072648,10.135445
5.085799,9.927407
5.098549,9.729774
5.1109514,9.541252
5.123043,9.360987
5.134843,9.188278
5.146385,9.022531
5.157675,8.863239
5.1687326,8.709974
5.1795692,8.562361
5.190193,8.420064
5.2006245,8.282659
5.2109346,8.149076
5.221265,8.01729
5.2315454,7.8881907
5.2416334,7.763459
5.2515335,7.642927
5.2612667,7.526187
5.270859,7.41285
5.2803307,7.3025513
5.289692,7.195062
5.2989445,7.0903487
5.308069,6.9884815
5.3170614,6.88947
5.32592,6.7932644
5.3346453,6.699764
5.3432417,6.608853
5.351716,6.5204186
5.360074,6.43433
5.3683167,6.3504653
5.376457,6.268697
5.3845043,6.1888785
5.3924685,6.1108603
5.4003563,6.034483
5.408184,5.9595985
5.4159555,5.8861
5.4236765,5.8139153
5.431348,5.743031
5.4389563,5.6735168
5.4464846,5.6054916
5.4539185,5.539066
5.4612494,5.4742956
5.4684715,5.4111905
5.475585,5.3497243
5.482589,5.2898493
5.489485,5.2315197
5.496278,5.174686
5.502968,5.1193085
5.509555,5.065345
