complexity,accuracy
0.48813152,0.45838785
0.4881978,0.45844412
0.48820734,0.45845175
0.48812628,0.45838356
0.48814392,0.4583993
0.48816347,0.45841455
0.48826075,0.458498
0.48821974,0.4584632
0.48825836,0.45849466
0.48810673,0.45836687
