complexity,accuracy,distortion,mse,round,run
0.007118225,0.00088882446,3.4798832,1663.0159,0.0,1.0
9.536743e-05,9.536743e-05,3.4806767,1571.2632,1.0,1.0
0.00019931793,0.00019741058,3.4805746,1542.8088,2.0,1.0
0.00047969818,0.00047683716,3.4802952,1532.7314,3.0,1.0
0.0011358261,0.0011291504,3.4796429,1528.0327,4.0,1.0
0.0026388168,0.0026245117,3.4781475,1523.4758,5.0,1.0
0.0060424805,0.006011009,3.474761,1515.3146,6.0,1.0
0.013522148,0.013450623,3.4673214,1498.4855,7.0,1.0
0.028972626,0.028820992,3.451951,1465.4395,8.0,1.0
0.057561874,0.05725479,3.4235172,1408.2284,9.0,1.0
0.10219574,0.101644516,3.3791275,1325.5807,10.0,1.0
0.15819168,0.15732098,3.323451,1229.4476,11.0,1.0
0.21371841,0.21251488,3.2682571,1139.7733,12.0,1.0
0.2583046,0.25682735,3.2239447,1070.625,13.0,1.0
0.2888317,0.28716373,3.1936083,1024.2512,14.0,1.0
0.30768394,0.30589867,3.1748734,995.75726,15.0,1.0
0.3186865,0.31683064,3.1639414,979.03906,16.0,1.0
0.32495117,0.3230543,3.1577177,969.40955,17.0,1.0
0.3284998,0.32658195,3.15419,963.87524,18.0,1.0
0.33052444,0.3285923,3.1521797,960.674,19.0,1.0
0.33168888,0.32975197,3.15102,958.80237,20.0,1.0
0.3323717,0.33042812,3.150344,957.6943,21.0,1.0
0.3327732,0.33082962,3.1499424,957.0297,22.0,1.0
0.3330164,0.3310709,3.149701,956.626,23.0,1.0
0.33316422,0.3312149,3.149557,956.3778,24.0,1.0
0.3332529,0.33130646,3.1494656,956.22394,25.0,1.0
0.33331108,0.33136177,3.1494102,956.12775,26.0,1.0
0.3333454,0.331398,3.149374,956.06726,27.0,1.0
0.3333683,0.3314209,3.1493511,956.029,28.0,1.0
0.33338165,0.3314333,3.1493387,956.0046,29.0,1.0
0.3333912,0.33144188,3.1493301,955.9889,30.0,1.0
0.33339787,0.3314495,3.1493225,955.9784,31.0,1.0
0.33340073,0.33145332,3.1493187,955.97144,32.0,1.0
0.33340454,0.33145523,3.1493168,955.96655,33.0,1.0
0.33340645,0.33145714,3.1493149,955.9632,34.0,1.0
0.3334074,0.33145905,3.149313,955.96094,35.0,1.0
0.3334074,0.33145905,3.149313,955.9594,36.0,1.0
0.33340645,0.33145905,3.149313,955.9585,37.0,1.0
0.33340836,0.33145905,3.149313,955.9579,38.0,1.0
0.33340836,0.33146,3.149312,955.9576,39.0,1.0
0.33340836,0.33146095,3.149311,955.9574,40.0,1.0
0.3334093,0.33146095,3.149311,955.95734,41.0,1.0
0.33340836,0.33146095,3.149311,955.9572,42.0,1.0
0.33340836,0.33146,3.149312,955.9572,43.0,1.0
0.33341026,0.33146,3.149312,955.9573,44.0,1.0
0.33340836,0.33145905,3.149313,955.9572,45.0,1.0
0.3334093,0.33146,3.149312,955.9572,46.0,1.0
0.33340836,0.33146,3.149312,955.9572,47.0,1.0
0.33341026,0.33145905,3.149313,955.9572,48.0,1.0
0.33340836,0.33146,3.149312,955.9572,49.0,1.0
0.33340836,0.33145905,3.149313,955.9572,50.0,1.0
0.3334093,0.33145905,3.149313,955.9572,51.0,1.0
0.3334093,0.33145905,3.149313,955.9572,52.0,1.0
0.3334093,0.33145905,3.149313,955.9572,53.0,1.0
0.33341026,0.33145905,3.149313,955.9573,54.0,1.0
0.33340836,0.33145905,3.149313,955.9572,55.0,1.0
0.3334093,0.33145905,3.149313,955.9572,56.0,1.0
0.3334093,0.33146095,3.149311,955.9572,57.0,1.0
0.33341026,0.33145905,3.149313,955.9572,58.0,1.0
0.3334093,0.33145905,3.149313,955.9572,59.0,1.0
0.3334093,0.33145905,3.149313,955.9572,60.0,1.0
0.3334093,0.33145905,3.149313,955.9572,61.0,1.0
0.33340836,0.33145905,3.149313,955.9572,62.0,1.0
0.3334093,0.33145905,3.149313,955.9573,63.0,1.0
