complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
0.6984558519761901,0.2467074229869599,3.365360011969448,1655.7519633288512,71.78028324060983,71.35136915224145,1.0,1.0,0.3190268952132338,0.4506470129030115,1.0029292929292928
0.389795152943611,0.3277780020164069,3.4191866042543877,1610.0575152672814,45.95932650349777,43.32878935695405,2.0,1.0,0.043576748127608325,0.061568224055737496,1.0015151515151515
1.1232670415289778,1.0187514545707383,3.905655157140674,1420.3508473032475,64.17126194174821,52.95260448564699,3.0,1.0,0.07300863502792594,0.10164423000055113,1.0060101010101008
2.525819913816136,2.3486714372772877,5.3334616241776525,853.8379326282163,47.271596427403,39.18350727737398,4.0,1.0,0.10519536018659223,0.1453248556507152,1.0507537688442212
3.513337906714158,3.2881025439245324,8.402160356053225,339.6504672973965,22.747994107674867,25.356502610326345,5.0,1.0,0.07269452610915371,0.09445570612230002,1.212562814070352
3.8748178315683752,3.6265691775744866,13.84607631369218,115.4741415421912,10.908606565621476,16.068571532537195,6.0,1.0,0.031639556653779925,0.03928081107171084,1.3532663316582916
4.003943733937623,3.742572167133286,22.07283709093972,44.47138284065901,5.750384707137323,10.169866256676524,7.0,1.0,0.013930612960901001,0.01623635896426149,1.4236180904522613
4.060623424016045,3.791314590754711,28.46364883497584,19.71713772207877,3.5303562584414125,5.807500037865457,8.0,1.0,0.0058706005689515735,0.006754255091985016,1.4587939698492463
4.085938319952387,3.811850367738351,32.25876094773882,10.48790751224746,2.446862620327461,3.4291171330414234,9.0,1.0,0.00489400420317347,0.00343356699481942,1.4798994974874373
4.098615451493373,3.821654055588887,34.058680058105196,7.102032636322615,1.8560972263971416,2.020325263146616,10.0,1.0,0.0018414680790964162,0.0021773011192355533,1.4869346733668343
4.10562127732825,3.8269177522416897,35.15982124517475,6.146614038595639,1.4870242121113126,1.2066047257987718,11.0,1.0,0.004009881634206194,0.0016166443876241157,1.4939698492462312
4.109683592028032,3.829901187532501,35.67788611637093,5.920498389544413,1.235253624604912,0.7900491599877122,12.0,1.0,0.001686315392975737,0.001352350116848148,1.4939698492462312
