complexity,accuracy,distortion,mse,trial
2.9219282,0.45756674,0.105741024,2.6,0
2.8268704,0.37023163,0.19307613,5.943042,1
2.8464394,0.45413828,0.10916948,2.533333,2
1.7219279,0.16856241,0.39474487,10.700001,3
2.2464395,0.34082222,0.22248554,5.8,4
2.4430785,0.3542056,0.20910215,7.449506,5
2.237241,0.2778411,0.28546667,10.375486,6
2.544412,0.25805998,0.30524778,9.463244,7
