complexity,accuracy
4.2495413,4.0668173
4.2486944,4.066124
4.2488613,4.0662518
4.2499113,4.0671167
4.249342,4.066658
4.2480087,4.06557
4.2487936,4.066209
4.2492065,4.0665474
4.2494,4.0666933
4.2489643,4.0663557
4.2492237,4.066558
4.249791,4.0670147
4.2486267,4.066061
4.2477074,4.06532
4.249983,4.067174
4.2490892,4.066456
4.248005,4.065568
4.2491856,4.0665264
4.2487097,4.066139
4.248616,4.066064
4.248294,4.0657854
4.2491217,4.0664787
4.2490807,4.066427
4.249098,4.0664654
4.249096,4.0664454
4.249405,4.066716
4.249156,4.0665073
4.2485476,4.0660114
4.2488346,4.0662374
4.248993,4.06637
4.2489758,4.0663614
4.248953,4.0663376
4.248764,4.0661926
4.249278,4.066598
4.2487745,4.066202
4.2491198,4.066476
4.249278,4.0666084
4.249033,4.0663967
4.24846,4.065935
4.2487993,4.066221
4.2494993,4.0667677
4.2487545,4.066183
4.249239,4.0665684
4.249446,4.0667315
4.248575,4.066038
4.2493477,4.066654
4.2487106,4.066143
4.248657,4.0660973
4.2491627,4.0665083
4.2479525,4.0655394
4.249407,4.066702
4.249094,4.0664577
4.2493362,4.0666504
4.249587,4.0668554
4.248564,4.066017
4.2478046,4.0654154
4.2492437,4.0665817
4.248309,4.0658245
4.2484217,4.065899
4.248807,4.066221
4.249426,4.0667295
4.2491703,4.0665054
4.2487535,4.0661793
4.248268,4.065791
4.2496195,4.06688
4.2486324,4.066086
4.248789,4.0662117
4.2480555,4.0655947
4.2480145,4.0655766
4.2497387,4.0669746
4.248893,4.066284
4.24819,4.0657206
4.24839,4.065873
4.24844,4.0659285
4.2484407,4.0659065
4.2488785,4.066286
4.2488346,4.0662327
4.2484646,4.0659475
4.2487974,4.066205
4.2487183,4.066141
4.2486324,4.066081
4.2480497,4.0655956
4.2483892,4.065874
4.247998,4.0655594
4.2480917,4.0656385
4.248229,4.065752
4.2466106,4.0644445
4.249056,4.066416
4.2485466,4.066002
4.248643,4.0660877
4.248514,4.0659904
4.248905,4.06631
4.2485037,4.0659695
4.2481565,4.065692
4.2484035,4.0659
4.2486715,4.06612
4.2487564,4.066182
4.2485847,4.066044
4.2468967,4.064664
4.24759,4.065242
