complexity,accuracy
1.1736836,1.1736374
1.4027505,1.4026947
1.4450612,1.4450026
1.4258575,1.425797
1.3990569,1.3990011
1.3660994,1.366045
1.4490166,1.4489584
1.4484673,1.4484062
1.4918566,1.4917936
1.330401,1.3303504
