complexity,accuracy,distortion,mse,trial
2.288857,1.1387177,2.9865408,382.30103,0
1.5777912,0.75615025,3.3691082,377.5039,1
2.2974858,1.1736808,2.9515777,386.06033,2
2.259678,1.1576471,2.9676113,412.28534,3
2.2828736,1.1596994,2.965559,396.50723,4
2.2268062,1.1597629,2.9654946,395.2072,5
1.9940734,0.9194231,3.2058353,378.09845,6
2.1077032,1.033699,3.0915594,381.3122,7
