complexity,accuracy
5.438359,3.9198332
5.4383574,3.9198332
5.4383583,3.9198332
5.4383574,3.9198341
5.438359,3.9198341
5.438358,3.9198332
5.4383574,3.9198322
5.438359,3.9198341
5.438358,3.9198332
5.4383574,3.9198341
5.4383583,3.9198341
5.4383574,3.9198341
5.894639,4.3879786
5.8946395,4.3879776
5.894639,4.3879776
5.894638,4.3879776
5.894638,4.3879786
5.894639,4.3879786
5.894639,4.3879776
5.894638,4.3879776
5.894639,4.3879776
5.894639,4.3879776
5.894638,4.3879757
5.894638,4.3879757
5.8423357,4.3302374
5.8423357,4.3302383
5.8423357,4.3302383
5.8423357,4.3302374
5.8423357,4.3302374
5.8423347,4.3302374
5.8423357,4.3302374
5.8423367,4.3302383
5.8423367,4.3302393
5.8423357,4.3302383
5.8423357,4.3302383
5.8423357,4.3302383
5.23721,3.7257528
5.2372103,3.7257528
5.23721,3.7257528
5.23721,3.7257538
5.23721,3.7257528
5.2372103,3.7257519
5.23721,3.7257528
5.23721,3.7257528
5.23721,3.7257528
5.23721,3.7257528
5.23721,3.7257528
5.23721,3.7257528
5.7876954,4.272147
5.7876964,4.272149
5.7876964,4.272148
5.7876964,4.272148
5.7876954,4.272149
5.7876964,4.272149
5.7876964,4.272147
5.7876954,4.272146
5.7876964,4.272146
5.7876954,4.272149
5.7876954,4.272147
5.7876954,4.272149
5.866212,4.3636093
5.866213,4.3636093
5.866213,4.3636093
5.866213,4.3636093
5.866213,4.3636093
5.866212,4.3636084
5.866213,4.3636093
5.866213,4.3636093
5.866213,4.3636093
5.866212,4.3636074
5.866212,4.3636093
5.866212,4.3636093
5.711014,4.1944494
5.711014,4.1944494
5.711014,4.1944504
5.711014,4.1944494
5.711014,4.1944494
5.711014,4.1944494
5.711014,4.1944494
5.711014,4.1944504
5.711014,4.1944494
5.7110143,4.1944504
5.7110143,4.1944494
5.711014,4.1944494
5.89114,4.3672924
5.891139,4.3672924
5.891139,4.3672934
5.891139,4.3672924
5.89114,4.3672924
5.891138,4.3672915
5.8911395,4.3672915
5.891139,4.3672915
5.891139,4.3672924
5.891139,4.3672934
5.89114,4.3672934
5.891139,4.3672924
