complexity,accuracy,distortion,beta
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.0
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.0009036144578313252
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.0018072289156626504
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.0027108433734939754
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.003614457831325301
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.004518072289156626
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.005421686746987951
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.006325301204819276
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.007228915662650602
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.008132530120481927
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.009036144578313253
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.009939759036144578
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.010843373493975902
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.011746987951807227
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.012650602409638553
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.013554216867469878
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.014457831325301203
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.015361445783132529
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.016265060240963854
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.01716867469879518
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.018072289156626505
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.01897590361445783
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.019879518072289156
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.02078313253012048
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.021686746987951804
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.02259036144578313
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.023493975903614454
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.02439759036144578
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.025301204819277105
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.02620481927710843
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.027108433734939756
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.02801204819277108
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.028915662650602407
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.029819277108433732
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.030722891566265058
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03162650602409638
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03253012048192771
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.033433734939759034
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03433734939759036
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.035240963855421685
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03614457831325301
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.037048192771084336
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03795180722891566
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03885542168674699
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.03975903614457831
1.7763568394002505e-15,-9.241039933272077e-09,0.5633075677283772,0.04066265060240964
