complexity,accuracy,distortion,mse,round,trial
6.9618225e-05,7.247925e-05,6.6437836,1666.4984,0.0,1.0
9.8228455e-05,9.918213e-05,6.643757,1666.4972,1.0,1.0
0.00035381317,0.00035381317,6.643502,1666.4829,2.0,1.0
0.0017690659,0.0017690659,6.642087,1666.3829,3.0,1.0
0.009929657,0.009930611,6.6339254,1665.6942,4.0,1.0
0.058835983,0.058835983,6.58502,1660.8945,5.0,1.0
0.35285187,0.35285187,6.291004,1624.6455,6.0,1.0
1.743638,1.743638,4.900218,1332.0208,7.0,1.0
3.839738,3.8397388,2.8041172,598.4135,8.0,1.0
4.8059654,4.8059645,1.8378916,225.07715,9.0,1.0
5.264593,5.264593,1.3792629,88.084404,10.0,1.0
5.5509396,5.550939,1.092917,33.44984,11.0,1.0
5.7452283,5.745228,0.89862823,4.703075,12.0,1.0
5.890011,5.8900104,0.7538457,0.49863285,13.0,1.0
6.007807,6.007807,0.6360493,0.29237562,14.0,1.0
6.102214,6.1022143,0.5416417,0.24701132,15.0,1.0
6.172173,6.1721725,0.4716835,0.21675467,16.0,1.0
6.2210636,6.2210636,0.42279243,0.19674551,17.0,1.0
6.254907,6.254907,0.38894892,0.18302341,18.0,1.0
6.2788806,6.278881,0.36497498,0.17314151,19.0,1.0
6.296672,6.2966723,0.3471837,0.1655874,20.0,1.0
6.3107696,6.31077,0.333086,0.15945353,21.0,1.0
6.322305,6.3223047,0.32155132,0.1545294,22.0,1.0
6.3313646,6.3313646,0.31249142,0.15091395,23.0,1.0
6.337827,6.3378277,0.30602837,0.14856236,24.0,1.0
6.3420553,6.3420553,0.30180073,0.14714476,25.0,1.0
6.344781,6.344781,0.29907513,0.14626135,26.0,1.0
6.346648,6.346648,0.29720783,0.1456476,27.0,1.0
6.348044,6.3480444,0.29581165,0.14517342,28.0,1.0
6.3491726,6.349173,0.29468298,0.14478087,29.0,1.0
6.3501315,6.350131,0.293725,0.1444435,30.0,1.0
6.350974,6.350974,0.29288197,0.1441478,31.0,1.0
6.3517246,6.351724,0.2921319,0.1438858,32.0,1.0
6.3524017,6.352401,0.29145527,0.14365207,33.0,1.0
6.3530145,6.353015,0.2908411,0.14344251,34.0,1.0
6.353574,6.3535733,0.29028273,0.14325385,35.0,1.0
6.354083,6.354083,0.289773,0.14308333,36.0,1.0
6.3545494,6.3545494,0.28930664,0.14292867,37.0,1.0
6.3549767,6.3549776,0.28887844,0.14278793,38.0,1.0
6.3553715,6.3553715,0.28848457,0.14265935,39.0,1.0
6.355733,6.355733,0.28812313,0.1425415,40.0,1.0
6.3560686,6.3560686,0.28778744,0.14243308,41.0,1.0
6.356378,6.356378,0.28747797,0.142333,42.0,1.0
6.3566656,6.356666,0.28718996,0.1422403,43.0,1.0
6.3569326,6.356932,0.2869239,0.14215407,44.0,1.0
6.3571806,6.3571806,0.28667545,0.1420736,45.0,1.0
6.3574123,6.357413,0.28644323,0.14199823,46.0,1.0
6.357631,6.357631,0.28622484,0.14192733,47.0,1.0
6.3578343,6.357835,0.28602123,0.14186043,48.0,1.0
6.3580275,6.358027,0.28582907,0.141797,49.0,1.0
6.3582087,6.358208,0.28564787,0.14173669,50.0,1.0
6.35838,6.3583794,0.28547668,0.1416791,51.0,1.0
6.358542,6.358542,0.28531408,0.14162384,52.0,1.0
6.3586974,6.3586974,0.28515863,0.14157067,53.0,1.0
6.3588443,6.3588443,0.28501177,0.14151926,54.0,1.0
6.358986,6.358986,0.28487015,0.14146939,55.0,1.0
6.359121,6.359121,0.2847352,0.14142078,56.0,1.0
6.3592515,6.359252,0.28460407,0.14137322,57.0,1.0
6.359378,6.3593783,0.2844777,0.14132653,58.0,1.0
6.359501,6.359501,0.28435516,0.14128046,59.0,1.0
6.359621,6.3596215,0.28423452,0.14123486,60.0,1.0
6.359738,6.3597374,0.28411865,0.14118952,61.0,1.0
6.359853,6.359853,0.28400326,0.14114428,62.0,1.0
6.3599663,6.3599663,0.28388977,0.14109895,63.0,1.0
6.360078,6.360078,0.2837782,0.14105336,64.0,1.0
6.36019,6.3601894,0.2836666,0.14100735,65.0,1.0
6.3603,6.3603,0.28355598,0.14096072,66.0,1.0
6.3604126,6.360413,0.28344297,0.14091328,67.0,1.0
6.3605247,6.3605247,0.2833314,0.14086485,68.0,1.0
6.360637,6.3606377,0.28321838,0.14081524,69.0,1.0
6.3607535,6.3607535,0.2831025,0.14076425,70.0,1.0
6.360871,6.3608713,0.28298473,0.14071162,71.0,1.0
6.360993,6.3609924,0.28286362,0.14065711,72.0,1.0
6.3611174,6.3611174,0.2827387,0.1406005,73.0,1.0
6.361245,6.3612456,0.28261042,0.14054148,74.0,1.0
6.361378,6.361378,0.28247786,0.1404797,75.0,1.0
6.361518,6.361518,0.28233814,0.14041486,76.0,1.0
6.361665,6.3616652,0.2821908,0.14034657,77.0,1.0
6.361819,6.361819,0.28203726,0.14027439,78.0,1.0
6.3619814,6.3619814,0.28187466,0.14019787,79.0,1.0
6.362154,6.362154,0.28170204,0.14011647,80.0,1.0
6.362339,6.362339,0.28151703,0.14002958,81.0,1.0
6.3625374,6.3625374,0.28131866,0.13993657,82.0,1.0
6.36275,6.3627496,0.28110647,0.13983661,83.0,1.0
6.362982,6.362981,0.2808752,0.13972886,84.0,1.0
6.3632317,6.3632317,0.2806244,0.13961235,85.0,1.0
6.363505,6.363505,0.28035116,0.13948591,86.0,1.0
6.363804,6.363804,0.28005219,0.13934827,87.0,1.0
6.364133,6.3641334,0.2797227,0.13919784,88.0,1.0
6.364496,6.364496,0.27935982,0.13903277,89.0,1.0
6.364899,6.3648987,0.27895737,0.13885078,90.0,1.0
6.3653474,6.365348,0.2785082,0.13864893,91.0,1.0
6.365851,6.3658514,0.27800465,0.13842332,92.0,1.0
6.366419,6.366419,0.2774372,0.13816841,93.0,1.0
6.3670635,6.3670635,0.27679253,0.13787593,94.0,1.0
6.3678064,6.367807,0.27604914,0.13753328,95.0,1.0
6.368678,6.368678,0.27517796,0.13712044,96.0,1.0
6.369727,6.3697276,0.27412844,0.1366061,97.0,1.0
6.3710256,6.3710256,0.2728305,0.1359435,98.0,1.0
6.3726754,6.3726754,0.27118063,0.13507316,99.0,1.0
6.3747635,6.3747644,0.2690916,0.13395517,100.0,1.0
6.3772316,6.3772316,0.26662445,0.13266511,101.0,1.0
6.379691,6.379691,0.26416492,0.13147955,102.0,1.0
6.3815975,6.381597,0.262259,0.1306829,103.0,1.0
6.3827534,6.3827534,0.26110268,0.13028005,104.0,1.0
6.383345,6.383345,0.26051092,0.13010935,105.0,1.0
6.38362,6.3836193,0.26023674,0.13004282,106.0,1.0
6.3837423,6.3837423,0.26011372,0.13001765,107.0,1.0
6.3837953,6.3837953,0.2600608,0.1300082,108.0,1.0
