complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.1280842900710955,3.8431798946093543,36.17252802796724,5.809225773113503,0.167852863367659,0.053773770370504,0.0004267823857794,1.5080402010050251,0.0341738152303335,0.0190363707929157,0.0003266092878702536,1.5080402010050251,0
