run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.2714481628179808,0.0686755123678644,3.2354480058494572,1669.8041821082843,0.9376703459606515,0.3488242498303747,0.20249010225043637,1.0013131313131314,0.941685895284192,1.0007575757575757
0,2,False,0.0476844920144881,0.038473367980298434,3.224142465828551,1648.008836506628,0.9384346149342235,0.0900564529434725,0.009181434561913294,1.0007575757575757,0.8076565182573509,1.0006565656565656
0,3,False,0.03315098015133877,0.029467442535157318,3.219381099479068,1626.8969907968658,0.9391754460961248,0.06529449580185273,0.0036643061821960013,1.0006565656565656,0.6936603116126889,1.0006565656565656
0,4,False,0.0269076611218928,0.024811076242437835,3.21665576702597,1606.3836749869777,0.9398956732035532,0.05534739288835627,0.0020814499047327626,1.0006565656565656,0.6390020038298148,1.0006565656565656
0,5,False,0.0233042923586666,0.021907786634724147,3.2148735164822138,1586.4292069757116,0.9405966249806929,0.051137051383381205,0.0013837343431797754,1.0006060606060605,0.6159887416863878,1.0006565656565656
0,6,False,0.0209422717026726,0.019925935771983205,3.213625567107549,1567.0084725370737,0.9412791454632341,0.05014206419813338,0.0010049952105299844,1.0006060606060605,0.5883517674250416,1.0006565656565656
0,7,False,0.019290823559503067,0.018508153045640796,3.212720628764645,1548.1028984820618,0.9419438609950916,0.05132166203438927,0.0007723300651402735,1.0006060606060605,0.5560291502873835,1.0006565656565656
0,8,False,0.01809927122247501,0.01747242864309584,3.212055861281713,1529.6973482361986,0.9425912837945334,0.05413981180805637,0.0006172238461853576,1.0006060606060605,0.518916463031116,1.0006565656565656
0,9,False,0.017232041705550927,0.01671526927910527,3.211570614529987,1511.7786138240665,0.9432218624327113,0.058274822037862654,0.0005076789685497934,1.0006060606060605,0.4768684841986405,1.0006565656565656
0,10,True,0.01660886893500546,0.016173230966298746,3.211226759751664,1494.3345797332256,0.9438360099079682,0.06351030540574171,0.0004269219625192408,1.0006060606060605,0.4297025130161828,1.0006565656565656
