complexity,accuracy,distortion,mse,trial
2.7219284,2.720784,0.5998471,6.9,0
2.8464394,2.8451514,0.4754796,2.5333333,1
1.6763101,1.6755323,1.6450987,7.5495925,2
1.8688169,1.8677506,1.4528804,11.676606,3
2.1643794,2.1635017,1.1571298,10.915069,4
1.8543196,1.8534565,1.467175,11.172405,5
1.7154756,1.7146506,1.6059804,9.338558,6
2.4464397,2.4452865,0.875345,6.2000003,7
