complexity,accuracy,distortion,mse,gNID,eps,beta,run,point_type,round,universe,prior,num_signals,distance,discriminative_need_gamma,meaning_dist_gamma,dynamics,imprecise_imitation_gamma,population_init_gamma,seed,ib_bound_function
3.343797130626837,1.8296080440081637,0.0384272724591214,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3458881974789705,1.8298699597575556,0.0381653567097295,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.348711895820982,1.8303002948417968,0.0377350216254885,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3488725000361894,1.8304848283654864,0.0375504881017985,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.349357509186755,1.8304659216561143,0.0375693948111708,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3500644369500447,1.8306415534074851,0.0373937630598,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3515779878195566,1.830985216580613,0.037050099886672,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.35460423980792,1.8313899845953303,0.0366453318719548,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.355098549981665,1.8316300789795648,0.0364052374877204,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.358325945617251,1.8320861161657565,0.0359492003015287,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3602464876814144,1.832424850414692,0.0356104660525931,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3607754380948007,1.832682548867731,0.0353527675995541,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3625138338098917,1.8330463048155077,0.0349890116517777,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3631571993768854,1.8330765712264565,0.0349587452408286,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.364687222644077,1.8334049677292656,0.0346303487380197,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.366485233780749,1.8335650924689215,0.0344702239983636,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.366603758724116,1.8336848120277347,0.0343505044395504,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3672180970940517,1.8338460124382123,0.0341893040290726,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3675581784390243,1.8338266397648049,0.0342086767024802,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.370675413569451,1.834365480376091,0.0336698360911942,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.370981534633937,1.834643658231757,0.0333916582355282,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3740185869347616,1.834956145890847,0.0330791705764381,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.374526689072657,1.8351170632877745,0.0329182531795106,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.377228884862991,1.8355305161485391,0.0325048003187458,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3774623269160946,1.835736615887967,0.032298700579318,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.378229251053923,1.835805829415551,0.0322294870517341,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.380938097953395,1.8362045227671049,0.0318307937001804,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.380993467313055,1.8363453070325884,0.0316900094346968,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3814188687494644,1.8363792443426856,0.0316560721245995,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.383057800328251,1.8366799591727956,0.0313553572944895,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3837249866246415,1.8368465198289083,0.0311887966383768,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.384850524498554,1.8370394760594255,0.0309958404078596,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3853250382872773,1.837149882474895,0.03088543399239,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3858688437622915,1.8372189582410885,0.0308163582261968,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3859939055206083,1.8372000602975176,0.0308352561697677,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3869071759670977,1.8373503061690064,0.0306850102982787,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.387646952732224,1.8375041594701873,0.0305311569970978,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.388660049933383,1.83768289660879,0.0303524198584952,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.389455807142735,1.837811928893597,0.0302233875736881,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3898115654761205,1.8378978156030683,0.0301375008642166,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3911299384759084,1.83816024231911,0.0298750741481752,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.391862437156964,1.8382439974858744,0.0297913189814105,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.392628137962424,1.8383975029101949,0.0296378135570902,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3928966727581185,1.838388550850686,0.029646765616599,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.393822653867293,1.8385859506986095,0.0294493657686754,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3955693511000975,1.8388232052051885,0.0292121112620966,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.395695763009214,1.8389389088464885,0.0290964076207966,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.396555681394648,1.839155213447956,0.028880103019329,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.397333176638611,1.8392607209491176,0.0287745955181675,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.398027222394434,1.8393705198616956,0.0286647966055895,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3991182500838666,1.8395537517550595,0.0284815647122256,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.3998217801120947,1.8397024152681103,0.0283329011991746,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.400082117698578,1.8396991706703325,0.0283361457969526,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4008809137460565,1.8398536694545664,0.0281816470127189,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.402588851440874,1.8400818145938784,0.0279535018734069,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4027839409302083,1.840171912275692,0.027863404191593,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.403639092067838,1.8403635617253056,0.0276717547419798,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.403709461988404,1.8402968166213736,0.0277384998459115,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.404011716751909,1.8403989932650235,0.0276363232022616,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4064081003138105,1.840757114313348,0.027278202153937,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.406684334781525,1.8408126709910595,0.0272226454762254,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.408066525876068,1.841062266712045,0.0269730497552398,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.40824145625629,1.841124847414827,0.0269104690524581,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.409284559017991,1.8413527098435196,0.0266826066237655,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.409486769799148,1.8414478560188936,0.0265874604483915,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4104548399250523,1.8415509026051513,0.0264844138621338,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.410868959092502,1.8416101604915092,0.0264251559757759,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.410916544306656,1.8415882982700635,0.0264470181972216,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4119895900696484,1.8418290449883832,0.0262062714789017,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.413069438720868,1.841996593745594,0.0260387227216911,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.413426532478512,1.8420555159271783,0.0259798005401066,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.414167142115529,1.8421698820003565,0.0258654344669286,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4142416565563667,1.8422201897996109,0.0258151266676742,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.414961795601167,1.8423108711199916,0.0257244453472935,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4155303071736953,1.842438823140796,0.0255964933264891,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4156183690856032,1.842433377615338,0.0256019388519472,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.416709170773034,1.8426191479325276,0.0254161685347575,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.417196127853523,1.8427480919322408,0.0252872245350443,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.417730707870467,1.8427852504524151,0.0252500660148697,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4182331670750727,1.8428515703228,0.025183746144485,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.418570996709536,1.842914223925149,0.0251210925421361,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4192822794368336,1.843035219433422,0.025000097033863,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4200574714104346,1.843206430996866,0.024828885470419,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4208101057709848,1.8433425799331664,0.0246927365341189,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.421090612191443,1.843333363879072,0.024701952588213,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4219087400195383,1.8435207154828672,0.0245146009844177,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4225502731359656,1.8436144092787872,0.0244209071884977,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4232405760652815,1.843768439364176,0.0242668771031091,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4240342935654073,1.8438955447513037,0.0241397717159816,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4242279416529815,1.8439413257145831,0.0240939907527018,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.424943815867992,1.844058638365734,0.0239766781015511,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4255322318170345,1.844154809917863,0.023880506549422,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4265329778859512,1.8443398336277692,0.0236954828395159,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4275282233570312,1.8445109041783443,0.0235244122889408,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.427686774364185,1.8444993932248048,0.0235359232424805,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4287883712647433,1.844688055358648,0.0233472611086371,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4294384442007644,1.84479207861391,0.0232432378533751,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.430005364502377,1.8449195369131728,0.0231157795541125,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4303878548807503,1.8449681881744704,0.0230671282928147,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.430393740810662,1.8450030013526524,0.0230323151146327,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.431546009775611,1.845192217786794,0.0228430986804912,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4323707687723015,1.8453560353260503,0.0226792811412348,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.432423193481555,1.8453167415873448,0.0227185748799403,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4328395692079323,1.8453898952992551,0.02264542116803,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.433558428488662,1.8455230538730705,0.0225122625942146,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.433676290530954,1.8455280625468404,0.0225072539204447,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.434575294713212,1.8457088878730357,0.0223264285942494,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.434793898383022,1.845744131218793,0.0222911852484921,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4350858355648146,1.845761078621316,0.022274237845969,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.435597136271232,1.84588986558904,0.022145450878245,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4361392355178335,1.845956762149526,0.0220785543177592,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.43714127995508,1.8461466414903545,0.0218886749769309,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4372198303974386,1.8461661668753464,0.0218691495919385,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4374109276768796,1.8461567985887728,0.0218785178785125,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4380213580169157,1.8462799800514735,0.0217553364158114,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.438516893526635,1.8463871524224107,0.0216481640448744,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4385699153304605,1.846372355581713,0.021662960885572,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4397432719526955,1.8466008123956472,0.0214345040716379,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4406433526122813,1.84676047396768,0.0212748424996052,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4408808083847178,1.8467637287309395,0.0212715877363454,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4409169771774972,1.8467594464595043,0.0212758700077806,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.441570794732079,1.8468863677252028,0.0211489487420823,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.441653563878599,1.8468777338408255,0.0211575826264596,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4423640836319187,1.846994501463743,0.0210408150035421,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.442716572712447,1.8470591320901464,0.0209761843771385,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4435553000953716,1.8472449564784608,0.0207903599888243,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4437741363938317,1.8472730329407252,0.0207622835265599,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4442145336949155,1.8473384225400924,0.0206968939271927,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4445503253461367,1.8473908136157604,0.0206445028515247,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.44484960993175,1.8474294861620884,0.0206058303051968,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.445133735085694,1.8474951070331416,0.0205402094341433,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4455031943749463,1.8475231023776584,0.020512214089627,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.446561816223423,1.8477511945506215,0.0202841219166636,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.446751000307629,1.8477466821546704,0.0202886343126147,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.447121589036188,1.8478289368523144,0.0202063796149705,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4476578692684017,1.8479131004738931,0.0201222159933918,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.448024507834368,1.847973525766996,0.0200617907002893,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4486067744065085,1.848083020375686,0.0199522960915992,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4489357382066075,1.8481238214110272,0.0199114950562577,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4495873759598488,1.8482372378830512,0.0197980785842339,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.450241205665491,1.8483709792753888,0.0196643371918963,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.45032608179305,1.8483754651976207,0.0196598512696644,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.450965305181592,1.848492310464378,0.0195430060029071,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4514116097984364,1.848547054930738,0.019488261536547,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4514717232916796,1.8485572414874063,0.0194780749798786,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.451946739962493,1.848644200518513,0.019391115948772,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4527337632698423,1.8487952445675184,0.0192400718997669,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.453137304425484,1.848860193260327,0.0191751232069581,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4531910686833927,1.8488315672190323,0.0192037492482528,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4535990381453177,1.8489091666126771,0.0191261498546078,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.453778652894584,1.848948081164596,0.0190872353026891,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4545328609443593,1.849079987935804,0.0189553285314811,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4545635592520547,1.849051738604425,0.0189835778628602,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.455107604780845,1.849150426432307,0.018884890034978,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.455473578724896,1.849224292639887,0.0188110238273981,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.455928158902676,1.849284658571091,0.0187506578961942,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.456348152663028,1.8493778578767832,0.0186574585905017,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.456382008564584,1.8493710300496389,0.0186642864176462,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4571308531802982,1.8495008444958383,0.0185344719714466,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4578884001916004,1.849643921788198,0.018391394679087,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4583488503257103,1.8497099886791208,0.0183253277881645,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.458748929777533,1.8497886969688393,0.0182466194984458,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4587705117087597,1.8497576153194704,0.0182777011478147,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.459137826510362,1.8498345296560623,0.0182007868112226,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4598927982289016,1.849972111652014,0.0180632048152711,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4604489104270035,1.8500737972744872,0.0179615191927977,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4606620655035325,1.8500951092070943,0.0179402072601906,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.460725688888399,1.850113881455374,0.0179214350119112,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4609910519834486,1.850127296723624,0.0179080197436611,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4618578424458613,1.850301906085602,0.017733410381683,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4619558260243637,1.8503138730172184,0.0177214434500667,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.462527119557005,1.85042064440462,0.017614672062665,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.462601059758045,1.8504084051030032,0.0176269113642817,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4633059097367624,1.850535923353803,0.0174993931134821,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.463378851238228,1.8505425169203704,0.0174927995469147,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.464004242057527,1.8506450391582936,0.0173902773089915,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.464380615537075,1.850726128500359,0.0173091879669264,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4646415162916497,1.850758865770308,0.0172764506969773,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.464954212642386,1.850803942823826,0.017231373643459,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.465201320393045,1.850844185888425,0.0171911305788601,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4658662913521865,1.8509693224012853,0.0170659940659998,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.466045031266942,1.850991113778602,0.017044202688683,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4663119651038157,1.851034123008315,0.0170011934589702,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4668851372114773,1.8511333088857285,0.0169020075815566,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.46736896557612,1.8512023925555423,0.0168329239117426,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4677104371512604,1.851257780422463,0.0167775360448221,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.468402697935166,1.8513956617383585,0.0166396547289267,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4685217112022184,1.8513923759257944,0.0166429405414909,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4687287603608192,1.8514254304126825,0.0166098860546028,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.469165351900548,1.8515025869369444,0.0165327295303407,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.469751499859238,1.8515901363849336,0.0164451800823517,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.470278323272625,1.851690554139405,0.01634476232788,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4705598721568243,1.8517380919596385,0.0162972245076469,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4709358005040674,1.8518072214648311,0.0162280950024538,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4712908435232928,1.8518488400855768,0.0161864763817085,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4716814016906272,1.851918511057006,0.0161168054102791,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4719423980965254,1.851956818142126,0.0160784983251591,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4724106329561035,1.8520395521179471,0.0159957643493378,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.472557041084434,1.8520501139685424,0.0159852024987428,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4730825095053772,1.8521464849860356,0.0158888314812495,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.473342806920173,1.8521890742222311,0.015846242245054,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.473776602093654,1.8522456162367256,0.0157897002305595,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4741563559898587,1.852308318532133,0.0157269979351521,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.474518616231767,1.852372102763871,0.015663213703414,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.474662578972997,1.8523802737079984,0.0156550427592865,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.475218168812012,1.8524969241864415,0.0155383922808436,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4756150548392397,1.8525671715635743,0.0154681449037106,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4758573816224905,1.8525878916483087,0.0154474248189764,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.476249111889671,1.8526663130522711,0.0153690034150137,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4766355772846875,1.8527188143218396,0.0153165021454455,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.476949986344593,1.8527765560457432,0.0152587604215419,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4771605698772503,1.852805256992446,0.0152300594748391,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4775164958862126,1.852868073004606,0.0151672434626792,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.477769266816595,1.8528999880329655,0.0151353284343196,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.478062989536878,1.8529561492796756,0.0150791671876095,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4782400977088788,1.8529760769468488,0.0150592395204363,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4786388189177844,1.853045068858627,0.014990247608658,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.47912203922722,1.8531252904478208,0.0149100260194643,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4793916287816957,1.8531661234041792,0.0148691930631059,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.479615777558052,1.8531971660073063,0.0148381504599788,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4797141182046003,1.853206442625612,0.0148288738416733,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4801999494722766,1.853288924278056,0.0147463921892292,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
3.4805766255711372,1.8533483945752016,0.0146869218920837,,,,,,ib_bound,,c1,-8,10,squared_dist,,0,,,,,embo
