complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.6789071327280247,3.5161640859527186,32.502409437489895,9.156509006109276,0.5954787849997281,0.019874289464244,0.0002003479101028,1.2688442211055275,0.0305183791532432,0.0157003946220939,3.7397186574341854e-05,1.2688442211055277,0
