complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
0.2729989183419814,0.0682918881749827,3.234819853678749,1669.606550970694,0.0550919158543657,0.3460190233414514,0.951717878424258,1.0007575757575755,40.520547176504266,41.129985425796065,1.0,1.0,0.14622855902551737,0.20442244829216363,1.0013131313131314
0.0710327134981039,0.0599895157112051,3.2384004112548004,1634.5869240938875,0.0586595287952609,0.0190771980958503,0.7806031979370189,1.0007070707070709,16.851918968375422,16.852416025410164,2.0,1.0,0.007865031608969559,0.010992238247266656,1.000959595959596
0.1611189476473242,0.1502742004716264,3.3040149381407056,1592.1682242341876,0.0655105400462323,0.0112377040415211,0.7044082217248409,1.0008080808080808,27.37005070662843,26.549890351055968,3.0,1.0,0.008443548083470274,0.010697344784671423,1.0011616161616161
0.4380447572583019,0.4184114032711559,3.5084921136907665,1492.9725676014125,0.0873311154823691,0.0144725419256796,0.6243341230729911,1.001010101010101,42.49769774083784,39.43369967580234,4.0,1.0,0.01600837380322555,0.01910850927108072,1.0016161616161616
1.1021794465246302,1.063459782311904,4.092540670284269,1209.0571896357706,0.1547809795609322,0.0167105280413856,0.5695955170186053,1.0018181818181815,51.51732176719006,44.14763197561567,5.0,1.0,0.02748556440795407,0.03596935688760907,1.0057575757575756
2.1149629447867753,2.047268156322243,5.533499653515111,664.2243014316912,0.2941768256612809,0.0227825067865243,0.2458814206449293,1.0108080808080808,41.30495593671974,34.78099687887224,6.0,1.0,0.03674828505839293,0.050946651422823695,1.0277272727272728
2.8996721022501752,2.8031888987426647,8.450804251390705,237.2819444069879,0.4312180512825281,0.0341754467418135,0.0430169981810577,1.0563819095477387,23.611784230535307,22.70970505136056,7.0,1.0,0.030181441375134954,0.041000493707695186,1.0876884422110553
3.2926594615414615,3.1749541530781062,13.537269839761109,77.72959254346895,0.5110041059466071,0.0355057509785536,0.0086544958281001,1.135175879396985,12.276850036936573,14.60588119009826,8.0,1.0,0.024112986377256576,0.020835976135112587,1.156281407035176
3.466021259876408,3.333772520864155,20.495117627271178,32.19616992767676,0.5487008468062867,0.0328962843831785,0.0039077246064914,1.1914572864321609,6.999394729702996,9.751951881746296,9.0,1.0,0.010900398886862998,0.009516493328288462,1.1984924623115578
3.549095281844778,3.4068877754300555,25.535959812451853,16.479087070233152,0.5674929121904585,0.0301833292901674,0.0037982759269019,1.2195979899497489,4.58092053051167,6.302868522340593,10.0,1.0,0.011495641296890378,0.00505337297734335,1.2195979899497489
3.595263291976975,3.446345848883425,28.75169916152185,11.441592660066402,0.5777608319290815,0.0278089131801374,0.0030382162912633,1.2407035175879395,3.309820543944092,4.06245252047253,11.0,1.0,0.01153782657832254,0.0031060376761854235,1.2407035175879397
3.6222620809902257,3.468922473790583,30.573170704287964,10.12566609948718,0.5836405409999675,0.0259887836328397,0.0018001192701571,1.247738693467337,2.539825391812597,2.7150172200538414,12.0,1.0,0.002652101985898843,0.00224609908559415,1.2477386934673367
3.638989393966604,3.48278301965728,31.49360135961144,9.670302172264874,0.5872442538766457,0.0246823276660016,0.0015862954563298,1.2547738693467338,2.038710904898949,1.8449713336190463,13.0,1.0,0.005568737140549258,0.001762283662040922,1.2547738693467338
3.649745938930261,3.4916826371190517,32.21443647446157,9.485317201419454,0.589533939992763,0.0237378471997292,0.0023532068679705,1.2547738693467338,1.7055660535612476,1.458765958794667,14.0,1.0,0.008636274915744835,0.0014351629874855818,1.2547738693467338
3.6568423949439506,3.4975632893830557,32.44463935272036,9.38541662671165,0.5910277248171312,0.0230422154928755,0.0014543244014069,1.2618090452261308,1.4712781610721757,1.1257945502232345,15.0,1.0,0.006684298592931792,0.0011877704884746603,1.2618090452261308
3.661642044569607,3.501552301492918,32.473061012315576,9.326976468976923,0.592026053769263,0.0225200219938487,0.0008570807943382,1.2618090452261308,1.300990896149025,0.8480139662600001,16.0,1.0,0.0008727602305547989,0.0010025428290532882,1.2618090452261308
3.66497455928687,3.504331431837848,32.50674402164964,9.292175233501386,0.5927112071038045,0.0221204286316394,0.0012500132987074,1.2618090452261308,1.1705216956054183,0.7358502560707485,17.0,1.0,0.004015534490299989,0.0008644735304609932,1.2618090452261308
3.6673589813924607,3.506327534212476,32.54335164540862,9.26830947596934,0.5931960959748865,0.0218086463402988,0.0015236069487967,1.2618090452261308,1.0607414156365025,0.6614242637683846,18.0,1.0,0.0070914237037978355,0.0007580565362092833,1.2618090452261308
