complexity,accuracy
3.2861540867519636,1.9077964015256106
3.2790016784552036,1.9067862320407976
3.270301357269256,1.9055121632446697
3.2598758372535603,1.903927527688728
3.2470078607463404,1.9018949422432057
3.231186610482636,1.8992910637600058
3.212363314978918,1.8960614162816438
3.1875990897641024,1.8916123375262497
3.157026031418785,1.8858564904040207
3.122359182090218,1.879022503302496
3.075624913102368,1.8693130973025534
3.021032457188043,1.857396877606216
2.945331462114928,1.8398087178709899
2.8623638957954545,1.8195604736362634
2.7629358184098822,1.7937302450211914
2.651404820570804,1.762836766720881
2.523794381565643,1.7250903991067597
2.39606773344058,1.6837413742712086
2.271653200198831,1.640460415721637
2.135404914882057,1.5879425244026546
2.004980463996536,1.532683269677063
1.846887742626451,1.4574189698730686
1.6623780979855503,1.3578059462547667
1.398406449629473,1.1926105992140261
0.9609711865980379,0.866076688793348
0.10277654572671867,0.09639313032167228
0.002079998717130538,0.0019503611656594968
0.00016195970520243867,0.000149701083656158
3.679649574774669e-06,3.36796484219143e-06
1.7255746448883123e-12,1.5502950011575723e-12
