complexity,accuracy
4.863613474358122e-09,2.21475592328678e-11
4.443824616780485e-09,2.0235764275663193e-11
3.6092426169042173e-09,1.643527039100252e-11
2.823699482755013e-09,1.2858255399110867e-11
2.0950933338259103e-09,9.540845436808822e-12
1.4789615947341427e-09,6.734943154214832e-12
1.1339345849332096e-09,5.163894168504307e-12
9.859455911621907e-10,4.49014772197627e-12
6.646364419762009e-10,3.0269960127917807e-12
5.037152609546721e-10,2.2945085442465493e-12
4.656219662691213e-10,2.1206912797743587e-12
2.8965340602366123e-10,1.3193840269216438e-12
1.9286588351511055e-10,8.788018130868982e-13
1.4630181188891625e-10,6.667929342885636e-13
8.726106328756124e-11,3.9773828204218967e-13
6.258046586022575e-11,2.854727237402717e-13
4.497308578866858e-11,2.054181713439383e-13
2.4106689298274242e-11,1.1010154582473644e-13
1.4140037387441135e-11,6.517853092007862e-14
7.796399909588582e-12,3.6539060475795226e-14
4.3143148097665695e-12,2.0229125005092544e-14
2.106234619666706e-12,1.0337845207916418e-14
9.680584791563547e-13,4.9817248454940115e-15
3.765814932208108e-13,2.212913021903453e-15
1.2705896341592176e-13,1.1579689624738405e-15
2.3756649431586045e-16,8.991017411766062e-16
