complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.047794810969862,3.789069299638175,34.588760224249526,6.2621695634822485,0.2742740417344724,0.0446913516850966,0.0002702450417652,1.4517587939698493,0.0272868211221785,0.0182413539046686,0.0001966787487714495,1.4517587939698493,0
