complexity,accuracy,distortion,mse
1.6682229,0.95536613,0.9566617,4.8394756
0.9094496,0.6304741,1.2815533,6.9322343
9.536743e-07,0.0,1.9120278,16.5
0.7097931,0.41214037,1.4998875,10.714283
1.3991265,0.79479647,1.1172314,6.7866144
1.6640377,0.88597727,1.0260506,6.6012836
2.1217728,1.2840586,0.6279688,4.2070384
1.9826493,0.9656358,0.94639206,9.275779
