complexity,accuracy,distortion,mse,round,trial
0.016666412,0.0053100586,1.9067178,16.465996,0.0,1.0
0.041028976,0.011044502,1.9009833,16.383314,1.0,1.0
0.07653999,0.023976803,1.888051,16.288746,2.0,1.0
0.10257435,0.033469677,1.8785582,16.243172,3.0,1.0
0.15130663,0.05578041,1.8562474,15.990898,4.0,1.0
0.15417099,0.063726425,1.8483014,15.705668,5.0,1.0
0.2127862,0.08387518,1.8281527,15.550484,6.0,1.0
0.25196743,0.10687256,1.8051553,15.318869,7.0,1.0
0.24707508,0.10264683,1.809381,15.35861,8.0,1.0
0.34122562,0.13790607,1.7741218,14.879166,9.0,1.0
0.34956074,0.14091921,1.7711086,14.929178,10.0,1.0
0.40242243,0.14769745,1.7643304,14.95451,11.0,1.0
0.4995346,0.18257952,1.7294483,14.8612585,12.0,1.0
0.51183176,0.18531418,1.7267137,15.216424,13.0,1.0
0.5199642,0.19961071,1.7124171,14.998455,14.0,1.0
0.6602044,0.2598834,1.6521444,14.873064,15.0,1.0
0.6796565,0.27141476,1.6406131,14.662728,16.0,1.0
0.6892433,0.26486826,1.6471596,14.722675,17.0,1.0
0.7776613,0.29769325,1.6143346,14.189911,18.0,1.0
0.8148041,0.30893326,1.6030946,13.918112,19.0,1.0
0.8458147,0.3246503,1.5873775,13.955475,20.0,1.0
0.948298,0.35728645,1.5547414,13.92407,21.0,1.0
1.0132179,0.4098506,1.5021772,13.578831,22.0,1.0
1.0742888,0.4647541,1.4472737,13.3100395,23.0,1.0
1.087091,0.48164415,1.4303837,13.4527025,24.0,1.0
1.1206994,0.4971652,1.4148626,13.501174,25.0,1.0
1.2095761,0.5267062,1.3853216,13.463522,26.0,1.0
1.2995372,0.56807137,1.3439565,13.228017,27.0,1.0
1.3683796,0.62940884,1.282619,12.731271,28.0,1.0
1.432375,0.68494606,1.2270818,12.146465,29.0,1.0
1.601654,0.78278065,1.1292472,11.298135,30.0,1.0
1.5900822,0.786561,1.1254668,11.214718,31.0,1.0
1.5714207,0.74542,1.1666079,11.7423,32.0,1.0
1.5430498,0.7043824,1.2076454,12.282872,33.0,1.0
1.5330253,0.7054262,1.2066016,12.220486,34.0,1.0
1.5455685,0.7045965,1.2074313,12.306737,35.0,1.0
1.5991006,0.75339127,1.1586366,12.045263,36.0,1.0
1.688057,0.8374119,1.074616,11.054217,37.0,1.0
1.6092563,0.79376936,1.1182585,11.436675,38.0,1.0
1.5726371,0.7789688,1.133059,11.193595,39.0,1.0
1.6188927,0.82162285,1.090405,10.664806,40.0,1.0
1.596026,0.8075218,1.104506,10.631099,41.0,1.0
1.6065669,0.8223343,1.0896935,10.551879,42.0,1.0
1.5965858,0.8096986,1.1023293,10.720053,43.0,1.0
1.5794821,0.7951832,1.1168447,10.815113,44.0,1.0
1.6246266,0.8130598,1.098968,10.859574,45.0,1.0
1.6148777,0.81507397,1.0969539,10.879989,46.0,1.0
1.6086125,0.8095808,1.102447,10.92814,47.0,1.0
1.6832848,0.87945604,1.0325718,10.159018,48.0,1.0
1.6821442,0.8755822,1.0364456,10.2579155,49.0,1.0
1.7426486,0.92080927,0.99121857,9.74666,50.0,1.0
1.763083,0.9484315,0.96359634,9.395201,51.0,1.0
1.8498178,1.0187087,0.89331913,8.86434,52.0,1.0
1.8750181,1.0390658,0.872962,8.728576,53.0,1.0
1.9142618,1.0803509,0.83167696,8.3447275,54.0,1.0
1.8523154,1.0397,0.8723278,8.634018,55.0,1.0
1.828516,1.0269156,0.8851123,8.750192,56.0,1.0
1.8361421,1.0159078,0.8961201,9.044223,57.0,1.0
1.8594885,1.0430188,0.869009,8.769676,58.0,1.0
1.8740182,1.0502615,0.86176634,8.726673,59.0,1.0
1.9271841,1.1083665,0.80366135,8.044311,60.0,1.0
1.9365354,1.1272607,0.78476715,7.693573,61.0,1.0
1.9068117,1.1032524,0.8087754,7.8899136,62.0,1.0
1.9879708,1.1697202,0.74230766,7.324439,63.0,1.0
1.9815383,1.1610422,0.7509856,7.490017,64.0,1.0
1.9724545,1.155766,0.7562618,7.4957504,65.0,1.0
1.9766989,1.1658926,0.74613523,7.204052,66.0,1.0
1.9701457,1.1534586,0.75856924,7.5260763,67.0,1.0
1.9970388,1.147634,0.7643938,7.8978977,68.0,1.0
2.0090714,1.1531286,0.7588992,7.843046,69.0,1.0
2.0379882,1.162313,0.74971485,7.7645535,70.0,1.0
2.0711012,1.1807985,0.7312293,7.627078,71.0,1.0
2.0241466,1.157743,0.75428486,7.917174,72.0,1.0
2.0123372,1.1597924,0.7522354,7.876294,73.0,1.0
2.0298867,1.1571121,0.7549157,7.920802,74.0,1.0
2.0764809,1.174479,0.7375488,7.677845,75.0,1.0
2.035338,1.1560531,0.75597477,7.9149375,76.0,1.0
1.9888148,1.1394157,0.7726121,7.997021,77.0,1.0
1.9740906,1.1390529,0.77297497,7.9344153,78.0,1.0
1.9899492,1.1425791,0.76944876,8.017629,79.0,1.0
1.9827619,1.1550212,0.75700665,7.7079763,80.0,1.0
1.9824786,1.1393423,0.7726855,8.018165,81.0,1.0
1.9696898,1.1362143,0.7758136,7.932076,82.0,1.0
1.9590988,1.1389794,0.7730484,7.736246,83.0,1.0
1.9572988,1.1388006,0.7732272,7.6926174,84.0,1.0
1.9639468,1.1372876,0.7747402,7.7894,85.0,1.0
1.9850059,1.1383157,0.77371216,7.943363,86.0,1.0
1.9694958,1.1364489,0.775579,7.8684216,87.0,1.0
2.0127254,1.1457825,0.76624537,7.9427185,88.0,1.0
1.9882379,1.136694,0.7753339,8.073929,89.0,1.0
1.9749346,1.1326008,0.77942705,8.079928,90.0,1.0
2.0021796,1.1390724,0.7729554,8.161986,91.0,1.0
2.0267406,1.1455188,0.76650906,8.083525,92.0,1.0
1.9956899,1.1372962,0.77473164,8.149508,93.0,1.0
2.0252137,1.1465511,0.7654767,8.101,94.0,1.0
1.9929509,1.1343007,0.7777271,8.123804,95.0,1.0
1.9624329,1.1304717,0.7815561,7.991512,96.0,1.0
1.98838,1.133748,0.7782798,8.023821,97.0,1.0
1.962357,1.1318588,0.780169,7.8879304,98.0,1.0
1.9766464,1.136322,0.7757058,7.845328,99.0,1.0
1.9790015,1.1329665,0.7790613,7.9661274,100.0,1.0
1.9750261,1.1327782,0.77924967,7.9415536,101.0,1.0
2.0561452,1.1665306,0.7454972,7.5473685,102.0,1.0
2.0018163,1.1433992,0.7686286,7.813751,103.0,1.0
1.9934793,1.1359181,0.7761097,7.984269,104.0,1.0
1.960206,1.1313505,0.7806773,7.8998446,105.0,1.0
1.9935932,1.1366391,0.7753887,7.9579525,106.0,1.0
2.0422635,1.1552043,0.75682354,7.758124,107.0,1.0
1.9792252,1.1338329,0.7781949,7.937423,108.0,1.0
1.9609528,1.1305695,0.7814584,7.949846,109.0,1.0
1.9634762,1.1300063,0.7820215,7.9899707,110.0,1.0
1.9582863,1.134759,0.7772689,7.856376,111.0,1.0
1.9563947,1.1361637,0.7758641,7.777377,112.0,1.0
1.955967,1.1401925,0.7718353,7.6422205,113.0,1.0
1.9558487,1.1355467,0.77648115,7.7382464,114.0,1.0
1.9560027,1.1445074,0.7675204,7.4836836,115.0,1.0
1.9587154,1.150116,0.76191187,7.3565683,116.0,1.0
1.9623199,1.1436934,0.7683344,7.5757933,117.0,1.0
1.9658785,1.1388469,0.77318096,7.7144604,118.0,1.0
1.9726281,1.1353455,0.7766824,7.8463335,119.0,1.0
1.9859138,1.139041,0.7729869,7.83095,120.0,1.0
1.9788771,1.1397896,0.77223825,7.771743,121.0,1.0
2.0178585,1.1523848,0.7596431,7.6851673,122.0,1.0
2.0012717,1.1583724,0.75365543,7.538223,123.0,1.0
2.0070758,1.1647053,0.74732256,7.4891315,124.0,1.0
0.0061798096,0.002216339,1.9098115,16.491535,0.0,2.0
0.01406765,0.0056142807,1.9064136,16.448917,1.0,2.0
0.024931908,0.010638237,1.9013896,16.385433,2.0,2.0
0.044010162,0.017506123,1.8945217,16.388176,3.0,2.0
0.07260704,0.028333187,1.8836946,16.368114,4.0,2.0
0.12215567,0.049764156,1.8622637,16.202475,5.0,2.0
0.14570475,0.06271696,1.8493109,16.109423,6.0,2.0
0.18758106,0.084751606,1.8272762,15.870996,7.0,2.0
0.2247119,0.0938344,1.8181934,15.787424,8.0,2.0
0.24743748,0.09674549,1.8152823,15.7611265,9.0,2.0
0.25992393,0.111851215,1.8001766,15.6236925,10.0,2.0
0.31622267,0.14057446,1.7714534,15.461197,11.0,2.0
0.3500309,0.14893961,1.7630882,15.471313,12.0,2.0
0.44596815,0.18396902,1.7280588,15.111526,13.0,2.0
0.48977852,0.21906471,1.6929631,14.592994,14.0,2.0
0.54256964,0.2616763,1.6503515,13.91994,15.0,2.0
0.5705333,0.25281096,1.6592169,13.796539,16.0,2.0
0.6136012,0.27084732,1.6411805,13.63504,17.0,2.0
0.6715317,0.2882824,1.6237454,13.609212,18.0,2.0
0.7060838,0.31725073,1.5947771,13.243543,19.0,2.0
0.71194744,0.31699133,1.5950365,13.559464,20.0,2.0
0.8023238,0.36644793,1.5455799,13.212164,21.0,2.0
0.7996445,0.36735296,1.5446749,13.025923,22.0,2.0
0.84601927,0.39319515,1.5188327,12.730557,23.0,2.0
0.88632727,0.4200554,1.4919724,12.494827,24.0,2.0
0.9623542,0.46137285,1.450655,12.324294,25.0,2.0
1.0764484,0.52628994,1.3857379,11.648291,26.0,2.0
1.201889,0.60175276,1.3102751,10.662897,27.0,2.0
1.3090663,0.673378,1.2386498,9.708911,28.0,2.0
1.4742446,0.7976837,1.1143441,8.766754,29.0,2.0
1.5463772,0.8663411,1.0456867,8.324197,30.0,2.0
1.5600276,0.88550806,1.0265198,8.562246,31.0,2.0
1.7818704,1.0556307,0.85639715,6.8850713,32.0,2.0
1.8747749,1.1234517,0.7885761,5.98274,33.0,2.0
1.893394,1.1354151,0.77661276,5.617375,34.0,2.0
1.9935708,1.2089629,0.7030649,5.2335887,35.0,2.0
2.0910673,1.2828012,0.6292267,4.3899655,36.0,2.0
2.1639905,1.3305321,0.58149576,4.3293357,37.0,2.0
2.1968396,1.3527279,0.55929995,4.241957,38.0,2.0
2.2823803,1.4197054,0.49232244,2.8606155,39.0,2.0
2.3493743,1.4660101,0.44601774,2.2037272,40.0,2.0
2.3313909,1.4528246,0.45920324,2.4575157,41.0,2.0
2.3719113,1.4807653,0.4312625,1.9429104,42.0,2.0
2.451532,1.5337324,0.37829542,1.1307693,43.0,2.0
2.4504983,1.5334816,0.37854624,1.1312926,44.0,2.0
2.4494724,1.5332336,0.3787942,1.1318104,45.0,2.0
2.4484534,1.5329871,0.37904072,1.1323233,46.0,2.0
2.451532,1.5337324,0.37829542,1.1307693,47.0,2.0
2.451532,1.5337324,0.37829542,1.1307693,48.0,2.0
2.4504983,1.5334816,0.37854624,1.1312926,49.0,2.0
2.4504983,1.5334816,0.37854624,1.1312926,50.0,2.0
2.451532,1.5337324,0.37829542,1.1307693,51.0,2.0
2.4557455,1.5347576,0.37727022,1.1286213,52.0,2.0
2.4525728,1.5339851,0.3780427,1.1302404,53.0,2.0
2.4525728,1.5339851,0.3780427,1.1302404,54.0,2.0
2.4504983,1.5334816,0.37854624,1.1312926,55.0,2.0
0.0,9.536743e-07,1.9120264,16.500002,0.0,3.0
0.005681038,0.002608776,1.9094186,16.473581,1.0,3.0
0.017515182,0.008184433,1.9038429,16.399765,2.0,3.0
0.027503014,0.011908054,1.9001193,16.37071,3.0,3.0
0.029922962,0.012496948,1.8995304,16.39349,4.0,3.0
0.047445774,0.019124985,1.8929024,16.351685,5.0,3.0
0.06958532,0.029558659,1.8824687,16.295101,6.0,3.0
