complexity,accuracy,distortion,mse,trial
2.0070758,1.1647053,0.74732256,7.4891315,0
2.4504983,1.5334816,0.37854624,1.1312926,1
1.9486685,0.8897896,1.0222378,12.538633,2
2.5826843,1.4782405,0.43378735,2.755369,3
2.597888,1.2555642,0.6564636,6.4920735,4
1.576695,0.7840276,1.1280003,9.157093,5
2.6464396,1.363585,0.54844236,2.9333334,6
2.0342388,1.0164561,0.89557123,8.378405,7
