complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.624594553652887,4.336007985395874,0.7756633425217192,2.9135921424006095,0.042748453815302,0.0307736047698929,0.00027539914341707705,1.5089633048492863,0
