complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.9724148009596068,2.91073528851574,28.01133878932942,21.40651206031275,0.8369746296772851,0.0054815482592125,0.0001863979498401,1.0975376884422112,0.0377046118119243,0.0231147004995955,3.749211267351919e-05,1.0975376884422112,0
