complexity,accuracy
5.155264,4.641099
5.155263,4.641099
5.155264,4.641099
5.155264,4.641098
5.155264,4.641099
5.155264,4.641098
5.155264,4.641099
5.155264,4.641099
5.155264,4.641098
5.155264,4.641099
5.155264,4.641099
5.155264,4.641099
5.1509113,4.6389513
5.1509104,4.6389503
5.15091,4.6389503
5.1509104,4.6389503
5.1509113,4.6389494
5.150911,4.6389503
5.1509113,4.6389503
5.15091,4.6389494
5.15091,4.6389494
5.15091,4.6389503
5.1509113,4.6389494
5.15091,4.6389513
5.1487412,4.637905
5.1487412,4.637904
5.148742,4.637904
5.1487412,4.637904
5.1487412,4.637904
5.148742,4.637905
5.1487417,4.637905
5.1487412,4.637905
5.148741,4.637904
5.1487412,4.637904
5.1487412,4.637904
5.148741,4.637904
5.1491385,4.6380444
5.1491385,4.6380453
5.1491375,4.6380453
5.1491385,4.6380434
5.1491385,4.6380444
5.1491365,4.6380434
5.149137,4.6380444
5.149137,4.6380434
5.1491385,4.6380444
5.149137,4.6380453
5.1491385,4.6380444
5.1491385,4.6380444
5.1525755,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152577,4.6397066
5.1525755,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152575,4.6397057
5.152576,4.6397057
5.1514816,4.6391745
5.1514826,4.6391754
5.1514816,4.6391754
5.1514816,4.6391745
5.1514816,4.6391745
5.1514816,4.6391745
5.1514816,4.6391745
5.1514816,4.6391735
5.1514826,4.6391745
5.1514826,4.6391754
5.1514826,4.6391754
5.1514816,4.6391754
5.1468687,4.636819
5.1468687,4.63682
5.1468687,4.636819
5.1468697,4.63682
5.1468678,4.63682
5.1468687,4.636818
5.146868,4.636818
5.1468687,4.636818
5.1468697,4.636819
5.1468687,4.636818
5.1468687,4.636819
5.1468687,4.636818
5.146306,4.6366205
5.146305,4.6366205
5.146306,4.6366205
5.146306,4.6366205
5.146306,4.6366215
5.1463056,4.6366224
5.146305,4.6366215
5.146305,4.6366205
5.146306,4.6366205
5.146306,4.6366205
5.146306,4.6366205
5.146305,4.6366205
