complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0,0.0,3.4807796,1664.7279,0.0,1.0,4.9989445016213936e-08
0.0,0.0,3.4807796,1663.5537,1.0,1.0,4.9989445016213936e-08
0.0,0.0,3.4807777,1662.6437,2.0,1.0,4.9989445016213936e-08
0.0,0.0,3.4807777,1661.8854,3.0,1.0,4.9989445016213936e-08
0.0,0.0,3.4807777,1661.2279,4.0,1.0,4.9989445016213936e-08
0.0,0.0,3.4807768,1660.6428,5.0,1.0,4.9989445016213936e-08
0.0,0.0,3.480773,1660.1128,6.0,1.0,4.9989445016213936e-08
0.0,1.9073486e-06,3.480771,1659.6265,7.0,1.0,1.237101179799368e-06
0.0,1.9073486e-06,3.480771,1659.1759,8.0,1.0,1.237101179799368e-06
0.0,1.9073486e-06,3.480771,1658.755,9.0,1.0,1.237101179799368e-06
0.0,9.536743e-07,3.480772,1658.3597,10.0,1.0,6.156375232380737e-07
0.0,9.536743e-07,3.480772,1657.9865,11.0,1.0,6.156375232380737e-07
9.536743e-07,9.536743e-07,3.480772,1657.6323,12.0,1.0,2.3613491973101682e-07
1.9073486e-06,1.9073486e-06,3.480771,1657.2942,13.0,1.0,3.451539848217224e-07
5.722046e-06,6.67572e-06,3.4807663,1656.9672,14.0,1.0,8.599558091381778e-07
3.6239624e-05,3.4332275e-05,3.4807386,1656.6232,15.0,1.0,3.7263035554393103e-06
0.00023269653,0.00022697449,3.480546,1656.0837,16.0,1.0,8.676078231806846e-06
0.0015296936,0.001490593,3.4792824,1654.1439,17.0,1.0,3.0098802856149572e-05
0.009968758,0.009723663,3.4710493,1642.738,18.0,1.0,0.0006258273799918045
0.06300545,0.061523438,3.4192495,1572.1356,19.0,1.0,0.0009455676609980537
0.34227943,0.33410645,3.1466665,1244.7935,20.0,1.0,0.006634935440280048
1.1460266,1.111681,2.369092,581.17804,21.0,1.0,0.013984360643152048
2.0392885,1.9483404,1.5324326,159.63786,22.0,1.0,0.015998435338886903
2.5389032,2.3816137,1.0991592,54.966988,23.0,1.0,0.007125017654186355
2.7760086,2.5667953,0.9139776,35.32991,24.0,1.0,0.008918235934832274
2.8931618,2.6516752,0.82909775,30.69701,25.0,1.0,0.011668664577646521
2.950119,2.690999,0.78977394,29.248056,26.0,1.0,0.007105711268685303
2.977459,2.709422,0.77135086,28.618895,27.0,1.0,0.0062803214220868726
2.9906845,2.7182426,0.7625303,28.327147,28.0,1.0,0.010282435147246234
2.9973564,2.7226677,0.7581053,28.183327,29.0,1.0,0.004373121686853019
3.0009384,2.7250385,0.75573444,28.10713,30.0,1.0,0.0022921219072049824
3.0029936,2.7263966,0.7543764,28.063725,31.0,1.0,0.0037359456438181313
3.00424,2.7272224,0.7535505,28.037376,32.0,1.0,0.005015012879658908
3.0050316,2.727748,0.75302505,28.02055,33.0,1.0,0.0058807493648942236
3.0055485,2.7280931,0.7526798,28.009384,34.0,1.0,0.006459324682771076
3.0058956,2.7283268,0.7524462,28.001759,35.0,1.0,0.006852555491948245
3.0061302,2.728487,0.75228596,27.99643,36.0,1.0,0.0071205563567388825
3.0062914,2.7285986,0.7521744,27.99263,37.0,1.0,0.007305826967078463
3.006403,2.7286768,0.7520962,27.98988,38.0,1.0,0.0074346771696873265
3.0064793,2.728735,0.752038,27.98785,39.0,1.0,0.007524261807852871
3.0065346,2.728775,0.75199795,27.986324,40.0,1.0,0.007588662922808158
3.0065727,2.7288055,0.75196743,27.985165,41.0,1.0,0.007633920246574017
3.0065985,2.7288265,0.75194645,27.984259,42.0,1.0,0.007664692149311542
3.0066175,2.7288446,0.7519283,27.983543,43.0,1.0,0.007688134696087861
3.006631,2.728856,0.7519169,27.982967,44.0,1.0,0.007704375005991066
3.0066395,2.7288656,0.75190735,27.982494,45.0,1.0,0.007715313561561961
3.0066452,2.7288733,0.7518997,27.982105,46.0,1.0,0.007723023045747213
3.006649,2.72888,0.75189304,27.981777,47.0,1.0,0.0077286264238495325
3.0066528,2.7288837,0.7518892,27.981495,48.0,1.0,0.00773334818288585
3.0066528,2.7288876,0.7518854,27.981255,49.0,1.0,0.00773449918976632
3.0066538,2.7288904,0.75188255,27.981047,50.0,1.0,0.007736281950121288
3.0066538,2.7288933,0.7518797,27.98087,51.0,1.0,0.007737139842681086
3.0066547,2.7288952,0.7518778,27.98071,52.0,1.0,0.007738562060308738
3.0066519,2.728898,0.7518749,27.980572,53.0,1.0,0.007736717813898413
3.0066528,2.728899,0.75187397,27.980452,54.0,1.0,0.0077378739602782225
3.00665,2.728899,0.75187397,27.980347,55.0,1.0,0.007735200090811982
3.006649,2.728899,0.75187397,27.980255,56.0,1.0,0.007734245159064873
3.006647,2.7289019,0.7518711,27.980175,57.0,1.0,0.00773319688519535
3.0066452,2.7289,0.751873,27.980106,58.0,1.0,0.007730913564463412
3.0066442,2.7289019,0.7518711,27.98005,59.0,1.0,0.007730523498763908
3.0066414,2.7289019,0.7518711,27.980003,60.0,1.0,0.0077278502020083385
3.0066395,2.7289028,0.75187016,27.979965,61.0,1.0,0.007726304059196329
3.0066366,2.728901,0.75187206,27.979933,62.0,1.0,0.007722999787186729
3.0066338,2.7289,0.751873,27.979908,63.0,1.0,0.007720029062594537
3.0066319,2.728901,0.75187206,27.979889,64.0,1.0,0.007718512772568881
3.006629,2.728898,0.7518749,27.97988,65.0,1.0,0.007714851402824138
3.0066261,2.728899,0.75187397,27.979874,66.0,1.0,0.007712380348263625
3.0066252,2.728897,0.7518759,27.979874,67.0,1.0,0.007710925954624572
3.0066204,2.728897,0.7518759,27.979876,68.0,1.0,0.0077063433954561245
3.0066185,2.7288952,0.7518778,27.979885,69.0,1.0,0.007703993818195701
3.0066128,2.7288933,0.7518797,27.979898,70.0,1.0,0.0076979866527383785
3.0066118,2.7288952,0.7518778,27.979916,71.0,1.0,0.007697597473853013
3.006608,2.7288923,0.75188065,27.979935,72.0,1.0,0.007693106503318687
3.0066042,2.7288904,0.75188255,27.979958,73.0,1.0,0.007688913297642365
3.0066013,2.7288904,0.75188255,27.979982,74.0,1.0,0.007686144630565161
3.0065985,2.7288876,0.7518854,27.980011,75.0,1.0,0.0076826384706566945
3.0065947,2.7288866,0.75188637,27.980042,76.0,1.0,0.007678713002897005
3.0065918,2.7288857,0.7518873,27.980074,77.0,1.0,0.007675676559195002
3.006587,2.7288837,0.7518892,27.98011,78.0,1.0,0.0076704989721482165
3.0065851,2.7288837,0.7518892,27.980145,79.0,1.0,0.007668684912643768
3.0065823,2.7288828,0.7518902,27.980183,80.0,1.0,0.007665743944742843
3.0065775,2.728879,0.751894,27.98022,81.0,1.0,0.007660031365545236
3.0065756,2.728878,0.75189495,27.98026,82.0,1.0,0.007657920063796618
3.0065708,2.728876,0.75189686,27.980303,83.0,1.0,0.007652742636718259
3.006569,2.7288742,0.75189877,27.980347,84.0,1.0,0.007650489349210689
3.006565,2.7288733,0.7518997,27.980389,85.0,1.0,0.0076464024954284344
3.0065622,2.7288713,0.7519016,27.980433,86.0,1.0,0.0076431350355199755
3.0065584,2.7288685,0.7519045,27.980476,87.0,1.0,0.00763867544903305
3.0065546,2.7288685,0.7519045,27.98052,88.0,1.0,0.007635046483881214
3.0065498,2.7288656,0.75190735,27.980566,89.0,1.0,0.007629602304746304
3.006548,2.7288647,0.7519083,27.980612,90.0,1.0,0.0076276163897983735
3.006544,2.7288647,0.7519083,27.980656,91.0,1.0,0.007623796346467439
3.0065403,2.7288609,0.7519121,27.980703,92.0,1.0,0.007619136060473004
3.0065374,2.72886,0.7519131,27.98075,93.0,1.0,0.00761609961519124
3.0065346,2.728858,0.751915,27.980793,94.0,1.0,0.007612832794539716
3.0065298,2.728856,0.7519169,27.980839,95.0,1.0,0.00760765580964111
3.0065289,2.7288551,0.75191784,27.980883,96.0,1.0,0.007606529682269089
3.006526,2.7288532,0.75191975,27.98093,97.0,1.0,0.007603197240795181
3.0065222,2.7288513,0.75192165,27.980976,98.0,1.0,0.00759900520395221
3.0065203,2.7288513,0.75192165,27.981018,99.0,1.0,0.007597190279134523
3.0065174,2.7288475,0.75192547,27.981064,100.0,1.0,0.0075932961712593255
3.0065136,2.7288465,0.7519264,27.98111,101.0,1.0,0.007589370383273362
3.0065098,2.7288456,0.7519274,27.981153,102.0,1.0,0.0075854741609925405
3.006507,2.7288437,0.7519293,27.981195,103.0,1.0,0.007582237685454212
3.006505,2.7288427,0.75193024,27.981241,104.0,1.0,0.007580031508156723
3.0065022,2.7288399,0.7519331,27.98128,105.0,1.0,0.007576529459686065
3.0064983,2.7288399,0.7519331,27.981323,106.0,1.0,0.007572803376057119
3.0064955,2.728839,0.75193405,27.981365,107.0,1.0,0.007569862470968543
