complexity,accuracy,distortion,mse,round,run,min_distance_to_curve,min_epsilon,min_beta
7.09444173807583e-05,2.8514794911060903e-05,5.111642813207402,1666.492353920558,0.0,1.0,3.349277611745462e-05,-8.811811900168532,0.9558558558558559
2.747789019608149e-05,2.3464106531534412e-05,5.111647863895781,1640.2231259041314,1.0,1.0,5.006891506719415e-06,-8.811852323415284,0.9558558558558559
6.220845957827237e-05,5.9126591512637106e-05,5.1116122014108,1620.2056825121256,2.0,1.0,7.213505207659291e-06,-8.811851651374333,0.9558558558558559
0.0001935093912095,0.0001880481741718,5.111483279828141,1604.3642908409954,3.0,1.0,1.0793158107291272e-05,-8.811843208174606,0.9558558558558559
0.0006554454247726,0.0006421709449284,5.111029157057384,1591.3639091831292,4.0,1.0,6.583552878660619e-05,-8.811814061390928,0.9558558558558559
0.0023086242380063,0.0022717633783777,5.109399564623935,1580.0639546642458,5.0,1.0,3.482423058718164e-05,-8.811714126507988,0.9558558558558559
0.0083317515811316,0.008221678293367,5.103449649708946,1568.6055905534097,6.0,1.0,0.0005222900955810965,-8.811362748915089,0.9558558558558559
0.0305794118212432,0.0302349795661598,5.081436348436153,1551.3523732105157,7.0,1.0,0.004108588280645514,-8.810100929672782,0.9558558558558559
0.1129357949783713,0.1118244072726675,4.999846920729645,1507.0373159997368,8.0,1.0,0.018441851360677778,-8.805530522031114,0.9558558558558559
0.4032227616888093,0.3996141015893446,4.712057226412968,1356.3482260890196,9.0,1.0,0.02498166446870545,-8.794299751023846,0.9837837837837838
1.1979732741762383,1.1871346948449712,3.9245366331573415,922.7535882979852,10.0,1.0,0.00839414503574096,-8.801582569022468,1.0582582582582583
2.2914633069966026,2.2662504118655633,2.8454209161367494,377.02536941967935,11.0,1.0,0.010109181705392779,-8.932424400005605,1.2723723723723723
2.9829058580113035,2.939389839869446,2.1722814881328674,108.41080170960689,12.0,1.0,0.008433518186319705,-9.190262412624632,2.436036036036036
3.3326543111545934,3.271189716987042,1.8404816110152709,31.293594786911942,13.0,1.0,0.006222752943409999,-9.382303561864177,2.5663663663663665
3.533185832721708,3.456187553390965,1.6554837746113478,12.898476111068046,14.0,1.0,0.005056695231685912,-9.490089718793998,2.6315315315315315
3.659981993415906,3.570469452021543,1.5412018759807695,8.824241579281315,15.0,1.0,0.004982539344550403,-9.556577759747645,2.678078078078078
3.744208805379557,3.645139485672539,1.4665318423297735,7.596877236612619,16.0,1.0,0.00884245213271845,-9.599911089960484,2.706006006006006
3.8017708657091607,3.6956534943172783,1.416017833685034,7.0081124662637375,17.0,1.0,0.0054425838795076585,-9.629200629713091,2.7246246246246244
3.842152372023172,3.730897624675089,1.3807737033272236,6.656917350057394,18.0,1.0,0.0034160745752059444,-9.649646944888433,2.7339339339339337
3.871277048165019,3.756248184621958,1.3554231433803547,6.429300738600578,19.0,1.0,0.005753765986905544,-9.66437014945686,2.7432432432432434
3.8928473276454216,3.774995608607595,1.3366757193947176,6.272901352623626,20.0,1.0,0.0042316455850990075,-9.675273529432795,2.7525525525525527
3.909187175923101,3.789182709143285,1.322488618859028,6.161131446990097,21.0,1.0,0.005288466024608994,-9.683530566171791,2.761861861861862
3.921798906476811,3.8001251072618913,1.3115462207404214,6.078966741155874,22.0,1.0,0.0046028356312207705,-9.689906577126774,2.761861861861862
3.931693225540268,3.8087071608638112,1.3029641671385015,6.016953098160405,23.0,1.0,0.004088844200051808,-9.6949073438899,2.7711711711711713
3.939568761920018,3.8155391594456862,1.2961321685566265,5.969013409862028,24.0,1.0,0.005969462017766029,-9.69889739013708,2.7711711711711713
3.945915567277236,3.821047877178186,1.2906234508241266,5.931185462758178,25.0,1.0,0.002893270085742987,-9.702115810747827,2.7711711711711713
3.951081902031296,3.825535555174603,1.2861357728277092,5.900836844053514,26.0,1.0,0.0030407661805159883,-9.70473917418735,2.7711711711711713
3.9553197427658713,3.829220245580592,1.282451082421721,5.8761731853559205,27.0,1.0,0.002975833042779262,-9.706894604770396,2.7711711711711713
3.958815665747654,3.8322631164265584,1.2794082115757544,5.855932778791273,28.0,1.0,0.004761361166555111,-9.708677951535398,2.7804804804804806
3.961711394902924,3.834786511356547,1.2768848166457651,5.83919845960151,29.0,1.0,0.001184532005693412,-9.710159897271406,2.7804804804804806
3.9641172634117936,3.8368856956558393,1.2747856323464737,5.825282002663962,30.0,1.0,0.002485758523537148,-9.711393810792588,2.7804804804804806
3.966120979477882,3.838636448494311,1.2730348795080015,5.813652695588162,31.0,1.0,0.005072648571830105,-9.712423927007228,2.7804804804804806
3.967793370859404,3.840100007612136,1.2715713203901764,5.803892507414725,32.0,1.0,0.004743498421004045,-9.713286010447282,2.7804804804804806
3.969192233816925,3.8413263702894938,1.270344957712819,5.795667144569432,33.0,1.0,0.0029026825308839425,-9.714009271963764,2.7804804804804806
3.970365012863464,3.842356590678072,1.2693147373242404,5.788706597348355,34.0,1.0,0.0013978506288187275,-9.714617702285924,2.7804804804804806
3.971350760176773,3.8432244635027377,1.268446864499575,5.782791430766178,35.0,1.0,0.0005316473332594546,-9.715131051020157,2.7804804804804806
3.9721816405484343,3.843957821805368,1.2677135061969445,5.777742661144262,36.0,1.0,0.0012468203509885289,-9.715565583138789,2.7804804804804806
3.972884134120864,3.8445795773884655,1.2670917506138473,5.773413982503617,37.0,1.0,0.002132981418027586,-9.715934686859246,2.7804804804804806
3.973480022933014,3.845108575973452,1.266562752028861,5.76968562721898,38.0,1.0,0.0029111330824959686,-9.71624937399111,2.7804804804804806
3.9739872110362295,3.845560308658083,1.2661110193442298,5.766459431662151,39.0,1.0,0.003580734517799291,-9.716518696438813,2.7804804804804806
3.9744204091977697,3.845947505805832,1.265723822196481,5.763654833016266,40.0,1.0,0.004155885980865532,-9.716750093837353,2.7804804804804806
3.974791705902767,3.8462806319373097,1.265390696065003,5.7612056086016485,41.0,1.0,0.004650734668911518,-9.716949683082813,2.7804804804804806
3.975111041714264,3.8465682964256462,1.2651030315766665,5.759057217705928,42.0,1.0,0.005077630187593241,-9.717122498424127,2.7804804804804806
3.975386601470248,3.846817592666376,1.2648537353359366,5.757164636031484,43.0,1.0,0.00544699963242184,-9.717272689579271,2.7804804804804806
3.975625137023172,3.847034376874488,1.2646369511278248,5.755490593574609,44.0,1.0,0.0057675552341832255,-9.717403684459029,2.7804804804804806
3.975832231721819,3.847223496335516,1.2644478316667964,5.754004142434866,45.0,1.0,0.005738112635478499,-9.71751832229715,2.7804804804804806
3.976012516416734,3.847388975674973,1.2642823523273403,5.752679493752945,46.0,1.0,0.005493401516063488,-9.717618962233423,2.7804804804804806
3.97616984541134,3.8475341685005056,1.2641371595018072,5.751495073603733,47.0,1.0,0.005279315865752158,-9.717707571675001,2.7804804804804806
3.9763074395066713,3.847661880641077,1.2640094473612358,5.75043275665159,48.0,1.0,0.005091586062174702,-9.717785798089528,2.7804804804804806
3.976428002129067,3.847774470184458,1.2638968578178549,5.749477243937556,49.0,1.0,0.0049266265141624,-9.7178550272773,2.7804804804804806
3.976533813506787,3.847873928615422,1.26379739938689,5.748615557479253,50.0,1.0,0.004781411349617538,-9.71791643063884,2.7804804804804806
3.976626806981296,3.8479619465862136,1.2637093814160991,5.747836629573456,51.0,1.0,0.004653373675932314,-9.717971003499997,2.7804804804804806
3.9767086307961583,3.848039967203512,1.2636313607988008,5.747130968944635,52.0,1.0,0.004540323995184663,-9.718019596176536,2.7804804804804806
3.976780698091103,3.8481092291807535,1.2635620988215592,5.7464903893228385,53.0,1.0,0.004440384172704199,-9.71806293914609,2.7804804804804806
3.97684422732355,3.848170801766731,1.2635005262355818,5.745907788795668,54.0,1.0,0.004351934026810265,-9.718101663439159,2.7804804804804806
3.976900274929971,3.8482256130063615,1.2634457149959513,5.745376970484916,55.0,1.0,0.0042735681503044635,-9.718136317153204,2.7804804804804806
3.976949761706237,3.848274472602464,1.263396855399849,5.744892496857513,56.0,1.0,0.004204061014427294,-9.718167378826749,2.7804804804804806
3.9769934941166536,3.848318090414846,1.2633532375874663,5.74444957138589,57.0,1.0,0.004142338762157911,-9.718195268274656,2.7804804804804806
3.97703218152191,3.848357091444436,1.263314236557877,5.744043942402067,58.0,1.0,0.004087456387223234,-9.718220355376229,2.7804804804804806
3.977066450136455,3.848392027996189,1.2632793000061238,5.743671824905008,59.0,1.0,0.004038579231923348,-9.718242967218355,2.7804804804804806
3.9770968543773617,3.848423389587545,1.263247938414768,5.743329836830673,60.0,1.0,0.003994967932242416,-9.718263393922335,2.7804804804804806
3.977123886143838,3.848451611063865,1.2632197169384476,5.743014946915448,61.0,1.0,0.0039559661005881454,-9.718281893421944,2.7804804804804806
