complexity,accuracy,distortion
-2.149783107086023e-08,-3.2246747938557974e-08,0.028506072819868056
-2.149783195903865e-08,-3.2246748382647183e-08,0.0285060728198685
-2.149783195903865e-08,-3.2246747494468764e-08,0.02850607281986761
-2.149782796223576e-08,-3.2246747494468764e-08,0.02850607281986761
-2.149782485361129e-08,-3.2246748382647183e-08,0.0285060728198685
-2.1497819524540773e-08,-3.2246747494468764e-08,0.02850607281986761
-2.1497815971827094e-08,-3.2246747494468764e-08,0.02850607281986761
-2.1497808422310527e-08,-3.2246746606290344e-08,0.028506072819866723
-2.14978026491508e-08,-3.2246747494468764e-08,0.02850607281986761
-2.1497786661939244e-08,-3.2246746162201134e-08,0.02850607281986628
-2.1497783109225566e-08,-3.2246745274022715e-08,0.02850607281986539
-2.149777378335216e-08,-3.2246745718111924e-08,0.028506072819865835
-2.149773647985853e-08,-3.2246744829933505e-08,0.028506072819864947
-2.1497731150788013e-08,-3.2246743941755085e-08,0.02850607281986406
-2.149771205495199e-08,-3.2246743053576665e-08,0.02850607281986317
-2.1497691626848336e-08,-3.2246743053576665e-08,0.02850607281986317
-2.149761879621792e-08,-3.2246740389041406e-08,0.028506072819860506
-2.1497600588560317e-08,-3.2246739500862986e-08,0.028506072819859618
-2.1497525537483853e-08,-3.224673683632773e-08,0.028506072819856954
-2.149750555346941e-08,-3.224673639223852e-08,0.02850607281985651
-2.149744693369371e-08,-3.224673328361405e-08,0.0285060728198534
-2.149744737778292e-08,-3.224673372770326e-08,0.028506072819853845
-2.1497258195779523e-08,-3.224672617818669e-08,0.028506072819846295
-2.149699884768097e-08,-3.2246716408224074e-08,0.028506072819836525
-2.1496816771104932e-08,-3.2246712855510395e-08,0.028506072819832973
-2.1496570745682675e-08,-3.224670042101252e-08,0.028506072819820538
-2.149658051564529e-08,-3.224670086510173e-08,0.028506072819820982
-2.149640909721029e-08,-3.22466995328341e-08,0.02850607281981965
-2.1496272317733656e-08,-3.224669331558516e-08,0.028506072819813433
-2.1496215474314795e-08,-3.224669153922832e-08,0.028506072819811656
-2.149590372368948e-08,-3.2246681769265706e-08,0.028506072819801886
-2.149614086732754e-08,-3.2246684433800965e-08,0.02850607281980455
-2.1495109692182268e-08,-3.224664890666418e-08,0.028506072819769024
-2.149495648140487e-08,-3.224664357759366e-08,0.028506072819763695
-2.149373790061304e-08,-3.2246594727780575e-08,0.028506072819714845
-2.149338529378042e-08,-3.224658140510428e-08,0.028506072819701522
-2.1493409718686962e-08,-3.224658051692586e-08,0.028506072819700634
-2.1493039792375157e-08,-3.224657918465823e-08,0.028506072819699302
-2.1491707524745607e-08,-3.2246534775737246e-08,0.028506072819654893
-2.149202860124433e-08,-3.224654232525381e-08,0.028506072819662442
-2.1491159962749862e-08,-3.224649880451125e-08,0.02850607281961892
-2.1489885426717592e-08,-3.2246475711872336e-08,0.02850607281959583
-2.1488566037675128e-08,-3.224642419752399e-08,0.028506072819544315
-2.1489158896770277e-08,-3.2246418424364265e-08,0.02850607281953854
-2.148864464146527e-08,-3.224639977261745e-08,0.02850607281951989
-2.1486878942766907e-08,-3.224633982057412e-08,0.028506072819459938
-2.148302247206857e-08,-3.224623101871771e-08,0.028506072819351136
-2.1483576695402462e-08,-3.224624833819689e-08,0.028506072819368455
-2.148310729310765e-08,-3.22461901625104e-08,0.02850607281931028
-2.1478302691946283e-08,-3.2246063597085595e-08,0.028506072819183714
-2.1472525979504553e-08,-3.224581091032519e-08,0.028506072818931028
-2.147212407876964e-08,-3.2245823344823066e-08,0.028506072818943462
-2.1467658761764596e-08,-3.224560263248577e-08,0.02850607281872275
-2.14616941995871e-08,-3.2245436543121286e-08,0.02850607281855666
-2.1462780885883603e-08,-3.224554445679928e-08,0.028506072818664574
-2.1462418509088366e-08,-3.224543299040761e-08,0.028506072818553108
-2.1460796695293993e-08,-3.224542455271262e-08,0.02850607281854467
-2.144887112365268e-08,-3.2244938719117044e-08,0.028506072818058836
-2.144659205782773e-08,-3.224483702268799e-08,0.02850607281795714
-2.1425507590322468e-08,-3.22439808186914e-08,0.028506072817100936
-2.140340216172376e-08,-3.22434803301519e-08,0.028506072816600447
-2.1399298333335537e-08,-3.224302469462259e-08,0.028506072816144812
-2.138803356643848e-08,-3.224278977143058e-08,0.02850607281590989
-2.1353926626943576e-08,-3.2241532110788285e-08,0.028506072814652228
-2.136179544365291e-08,-3.2241618264094996e-08,0.02850607281473838
-2.1334348510038126e-08,-3.224086242425983e-08,0.02850607281398254
-2.128777865095799e-08,-3.223935474139239e-08,0.02850607281247486
-2.1267063665675323e-08,-3.2238302249965045e-08,0.028506072811422367
-2.1246271408870143e-08,-3.223751754433124e-08,0.02850607281063766
-2.1163061081352907e-08,-3.2234425795252264e-08,0.028506072807545912
-2.1135825534202013e-08,-3.2233796520841906e-08,0.028506072806916638
-2.1059908483778145e-08,-3.223105871086318e-08,0.028506072804178828
-2.1043787157282168e-08,-3.222969624516736e-08,0.028506072802816362
-2.099266005473055e-08,-3.2229269919525905e-08,0.028506072802390037
-2.095878004482188e-08,-3.2228380852927785e-08,0.02850607280150097
-2.0989721072339762e-08,-3.2227311042021256e-08,0.02850607280043116
-2.0936369082846795e-08,-3.222667910307564e-08,0.02850607279979922
-2.079729322090884e-08,-3.2222896351186137e-08,0.02850607279601647
-2.0809186374037836e-08,-3.222086775167554e-08,0.02850607279398787
-2.076066163425594e-08,-3.222078603926093e-08,0.028506072793906156
-2.0625842367394398e-08,-3.221454347723807e-08,0.028506072787663594
-2.0542297196612935e-08,-3.2211853628894005e-08,0.028506072784973746
-2.0465386718626633e-08,-3.220971489525937e-08,0.028506072782835012
-2.054563275066812e-08,-3.221263256136808e-08,0.02850607278575268
-2.032088586290115e-08,-3.220325028863158e-08,0.028506072776370406
-2.0289475877177665e-08,-3.22035171862467e-08,0.028506072776637303
-2.0168043679547054e-08,-3.2199113597641826e-08,0.028506072772233715
-2.012037469967254e-08,-3.2195772714516124e-08,0.02850607276889283
-1.9968410036597106e-08,-3.219278976729356e-08,0.028506072765909884
-1.9989610855475348e-08,-3.218921351688664e-08,0.028506072762333634
-1.980833985726349e-08,-3.2184073184282624e-08,0.0285060727571933
-1.942943006483233e-08,-3.216823518670253e-08,0.028506072741355304
-1.923169890005738e-08,-3.2165940577755237e-08,0.028506072739060695
-1.9276177543048334e-08,-3.2163665952822384e-08,0.02850607273678607
-1.8806983526076237e-08,-3.214858335098825e-08,0.028506072721703468
