complexity,accuracy,distortion,mse
5.2716155,4.01778,0.10747862,0.18402624
5.3870907,4.0537663,0.071492195,0.12712526
-1.9073486e-06,-1.9073486e-06,4.1252604,416.5
5.1912613,3.997099,0.12815952,0.22383922
5.2596703,4.0088363,0.11642218,0.2123686
5.2604775,4.014946,0.11031246,0.18877555
5.1747885,3.989851,0.13540745,0.23183589
5.103797,3.935669,0.1895895,0.3861339
