complexity,accuracy,distortion,mse
2.6313066,1.7311349,0.18089247,0.328989
2.8785067,1.7981997,0.11382818,0.1984002
0.87031317,0.7703614,1.1416664,4.4525766
3.080847,1.8596306,0.052396774,0.10976291
2.803967,1.7732038,0.13882351,0.26558307
2.6776257,1.7408304,0.17119741,0.31489226
2.5130491,1.6512685,0.26075935,0.54757965
2.5091233,1.6625838,0.24944401,0.56741333
