complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128017369470543,3.843127686354895,33.72827607469583,5.809484927883969,0.1678477848991315,0.0537824316470267,0.0004277680784106,1.5080402010050251,0.0479554397351303,0.0285646111585387,0.0003344416692511179,1.5080402010050251,0
