complexity,accuracy,distortion,mse,trial
2.8659582,2.8659582,3.7778978,31.97829,0
2.8657827,2.8657827,3.7780733,31.982582,1
2.8659458,2.8659458,3.7779102,31.978659,2
2.8657322,2.8657322,3.7781239,31.985357,3
2.863309,2.863309,3.7805471,32.052536,4
2.859892,2.8598924,3.7839637,32.170326,5
2.8533955,2.8533955,3.7904606,32.38406,6
2.860745,2.860745,3.783111,32.134007,7
