comm_cost,complexity
4.517569962242209e-12,4.581835574787366e-12
1.0088059403759927e-05,1.0235337802141898e-05
0.00014873366138228288,0.00015089587111378596
0.0059105276254238755,0.00599068196331181
1.2639035694791436,1.2808687730563597
3.2306754281279813,3.290068059708769
3.2491190303270567,3.314707848103183
3.252426796876827,3.319984772810853
3.2531814121100227,3.3213792959224797
3.2533695146551325,3.32177367936399
3.253416977516387,3.3218849859930666
3.2534289998078196,3.3219161645670168
3.2534320431979578,3.3219248127963823
3.2534328139803184,3.3219271944674627
3.2534330098872024,3.3219278484562844
3.2534330598535486,3.3219280276630294
3.253433072619169,3.321928076616664
3.2534330758818775,3.3219280899384893
3.2534330767159405,3.321928093551059
3.2534330769291677,3.321928094527546
3.253433076983681,3.321928094790723
3.253433076997617,3.3219280948614682
3.2534330770011812,3.3219280948804384
3.253433077002092,3.321928094885514
3.2534330770023248,3.3219280948868706
3.253433077002384,3.321928094887232
3.253433077002399,3.3219280948873275
3.253433077002403,3.3219280948873533
3.2534330770024043,3.3219280948873604
3.2534330770024043,3.321928094887362
