complexity,accuracy,distortion,beta
1.4545133469578026e-17,3.4680721249424518e-15,3.48077297210693,0.0
1.0061719414736569e-16,3.5519648943342666e-15,3.48077297210693,0.0018072289156626504
9.645342376887146e-16,4.3736479941000935e-15,3.480772972106929,0.0027108433734939754
5.323540413100579e-15,8.435320057167991e-15,3.480772972106925,0.003614457831325301
2.0879078881958035e-14,2.287323513214683e-14,3.4807729721069105,0.004518072289156626
6.044287136673213e-14,5.950798986761259e-14,3.480772972106874,0.005421686746987951
1.5256317320508989e-13,1.4537460271217614e-13,3.4807729721067884,0.006325301204819276
3.413796236697959e-13,3.1986643309354324e-13,3.480772972106614,0.007228915662650602
6.88518886897145e-13,6.418415887928025e-13,3.480772972106292,0.008132530120481927
1.329611275953038e-12,1.2371594886496929e-12,3.4807729721056964,0.009036144578313253
2.2855950893219916e-12,2.1231919226878685e-12,3.4807729721048104,0.009939759036144578
3.8333071342700975e-12,3.5592264260457117e-12,3.480772972103374,0.010843373493975902
6.355796514552622e-12,5.89739509663974e-12,3.480772972101036,0.011746987951807227
9.87202470934119e-12,9.157051126680804e-12,3.4807729720977765,0.012650602409638553
1.5034669634167457e-11,1.3956869731273526e-11,3.4807729720929768,0.013554216867469878
2.2063414840144997e-11,2.0450973687366833e-11,3.480772972086483,0.014457831325301203
3.18179275433087e-11,2.951288363897097e-11,3.4807729720774208,0.015361445783132529
4.524344241516511e-11,4.195029906056476e-11,3.480772972064983,0.016265060240963854
6.114840324851792e-11,5.67365740745232e-11,3.480772972050197,0.01716867469879518
8.180161337415364e-11,7.581010134523308e-11,3.4807729720311236,0.018072289156626505
1.1231439745271455e-10,1.042416424985339e-10,3.480772972002692,0.01897590361445783
1.507599785592518e-10,1.3988497559769152e-10,3.4807729719670486,0.019879518072289156
1.9017392382499574e-10,1.7635211422546468e-10,3.4807729719305813,0.02078313253012048
2.456373979720005e-10,2.2765069508436547e-10,3.480772971879283,0.021686746987951804
3.1345376999273847e-10,2.9070055906230067e-10,3.4807729718162332,0.02259036144578313
4.052567269100901e-10,3.7588488184524755e-10,3.4807729717310485,0.023493975903614454
5.054325519253068e-10,4.685742604059984e-10,3.4807729716383595,0.02439759036144578
6.175051133636223e-10,5.73139175922138e-10,3.4807729715337943,0.025301204819277105
7.80197336867225e-10,7.23249760362142e-10,3.4807729713836837,0.02620481927710843
9.801423914104598e-10,9.094556168880509e-10,3.480772971197478,0.027108433734939756
1.1666036541688724e-09,1.0822605481851144e-09,3.480772971024673,0.02801204819277108
1.4204799517596706e-09,1.3183310008292798e-09,3.4807729707886024,0.028915662650602407
1.6919931491878751e-09,1.5690852049644962e-09,3.4807729705378483,0.029819277108433732
2.0820835025619014e-09,1.9315553527350608e-09,3.4807729701753782,0.030722891566265058
2.4280024177595188e-09,2.2497070192966504e-09,3.4807729698572265,0.03162650602409638
2.8104797187870745e-09,2.6084770663912294e-09,3.4807729694984566,0.03253012048192771
3.284264620996236e-09,3.0445855332691595e-09,3.480772969062348,0.033433734939759034
3.8772208458269e-09,3.5956044160200405e-09,3.4807729685113293,0.03433734939759036
4.607287561023044e-09,4.274482365713286e-09,3.480772967832451,0.035240963855421685
5.322477434745331e-09,4.9370822687503634e-09,3.4807729671698513,0.03614457831325301
6.400503910025359e-09,5.943245607161525e-09,3.480772966163688,0.037048192771084336
7.30739870611542e-09,6.7833398434707344e-09,3.480772965323594,0.03795180722891566
8.458233749996918e-09,7.846544279887205e-09,3.4807729642603893,0.03885542168674699
9.591740078534551e-09,8.898962212759448e-09,3.4807729632079716,0.03975903614457831
1.1077654557407243e-08,1.0280766123414131e-08,3.4807729618261676,0.04066265060240964
1.2537165382553196e-08,1.1628257024754069e-08,3.4807729604786766,0.04156626506024096
1.4481251920292188e-08,1.343707235542435e-08,3.4807729586698613,0.04246987951807229
1.65647649801129e-08,1.5357025082981328e-08,3.4807729567499086,0.04337349397590361
1.8359054239280792e-08,1.7019264167991826e-08,3.4807729550876694,0.04427710843373493
2.0387429107581307e-08,1.8909551451863273e-08,3.4807729531973823,0.04518072289156626
