complexity,mse
-1.9073486e-06,6.333333
1.04904175e-05,6.1716394
4.005432e-05,6.0340185
8.8214874e-05,5.9206886
0.00015163422,5.829461
0.00023174286,5.7569118
0.00032806396,5.6993647
0.0004415512,5.653417
0.0005707741,5.6162205
0.00071811676,5.5854936
0.00088214874,5.559503
0.0010638237,5.5369396
0.0012617111,5.5168533
0.001478672,5.498542
0.0017118454,5.4815083
0.0019640923,5.465387
0.002231598,5.4499254
0.002518177,5.4349318
0.0028209686,5.4202814
0.0031414032,5.4058743
0.0034799576,5.3916483
0.0038366318,5.3775496
0.004207611,5.363549
0.0045986176,5.349617
0.005004883,5.3357415
0.005429268,5.321903
0.005870819,5.308134
0.0063300133,5.294404
0.006804943,5.280669
0.007297516,5.2669535
0.007807255,5.253233
0.008333683,5.2395406
0.008876801,5.225834
0.009437561,5.2121553
0.010015488,5.1984816
0.01060915,5.1848073
0.011219025,5.1711473
0.011846542,5.157498
0.012491226,5.143862
0.013152599,5.1302366
0.013829231,5.1166353
0.014523506,5.1030245
0.015233517,5.0894394
0.01596117,5.0758543
0.01670456,5.0622854
0.017465591,5.048727
0.018240452,5.0351944
0.019034386,5.0216537
0.019843102,5.008139
0.02066803,4.9946446
0.021508694,4.9811487
0.022367477,4.967674
0.023240566,4.954216
0.024130344,4.940771
0.025034904,4.9273434
0.025958061,4.913919
0.02689457,4.9005127
0.027849197,4.88713
0.028815746,4.873746
0.029801369,4.8603945
0.030801296,4.8470526
0.03181696,4.8337336
0.03284836,4.8204346
0.033895016,4.807131
0.034956932,4.7938657
0.03603506,4.780597
0.03712797,4.767358
0.03823614,4.7541428
0.039358616,4.74094
0.04049778,4.7277527
0.041650772,4.7145863
0.042818546,4.701427
0.044002056,4.6883073
0.045199394,4.675195
0.046412468,4.662096
0.047639847,4.649022
0.048881054,4.635971
0.050137997,4.622938
0.05140829,4.609927
0.052694798,4.5969343
0.053993225,4.583955
0.055308342,4.571003
0.05663681,4.5580664
0.05797863,4.5451565
0.059334278,4.5322623
0.06070566,4.5194044
0.062088966,4.5065527
0.06348801,4.4937296
0.06489849,4.4809227
0.06632471,4.468135
0.067763805,4.45539
0.069215775,4.4426475
0.070682526,4.4299393
0.072161674,4.417242
0.07365465,4.40458
0.07516003,4.3919306
0.076678276,4.3793154
0.07821083,4.3667126
0.07975483,4.354145
0.08131313,4.34159
0.082883835,4.329071
0.08446741,4.3165646
0.08606291,4.3040943
0.08767176,4.2916374
0.089292526,4.279217
0.09092522,4.2668095
0.092570305,4.25443
0.094228745,4.242082
0.09589815,4.2297535
0.09758043,4.217457
0.099274635,4.205179
0.100979805,4.1929264
0.10269642,4.1807013
0.10442686,4.1685076
0.10616684,4.1563354
0.10792065,4.1441956
0.10968351,4.132076
0.11146021,4.1199894
0.113245964,4.1079235
0.11504364,4.095882
0.11685181,4.0838785
0.118671894,4.071892
0.120501995,4.0599346
0.12234402,4.048012
0.12419605,4.0361094
0.12605858,4.024233
0.1279316,4.0123863
0.12981606,4.000574
0.13170958,3.9887838
0.13361502,3.9770198
0.13553047,3.9652944
0.13745451,3.9535866
0.13938999,3.9419096
0.14133453,3.930268
0.14328957,3.9186482
0.14525414,3.9070554
0.14722729,3.8954937
0.14921284,3.8839674
0.15120506,3.8724637
0.15320778,3.860987
0.15522003,3.8495505
0.15724182,3.8381324
0.1592722,3.826746
0.16131115,3.8153868
0.16335821,3.80406
0.16541767,3.792769
0.16748238,3.781501
0.16955757,3.7702613
0.17163992,3.7590535
0.1737318,3.7478735
0.1758337,3.7367342
0.17794132,3.7256145
0.18005753,3.7145267
0.18218231,3.7034678
0.18431473,3.692441
0.18645811,3.6814508
