complexity,accuracy,distortion,mse,trial
2.8673592,2.8673594,0.4545691,4.35074,0
2.704759,2.704759,0.6171696,5.0541887,1
2.4464395,2.4464395,0.875489,8.1,2
2.4378757,2.4378757,0.88405275,8.817641,3
2.2086954,2.2086954,1.1132331,7.858333,4
2.4464393,2.4464393,0.87548923,2.3999999,5
2.3458083,2.3458083,0.97612023,12.009152,6
2.4794908,2.4794903,0.8424382,3.8647196,7
