complexity,accuracy,distortion,mse,round,trial
0.016477108,0.0057315826,1.9062963,16.481825,0.0,1.0
0.030709267,0.010838032,1.9011898,16.38528,1.0,1.0
0.05048561,0.016944885,1.895083,16.339485,2.0,1.0
0.07432175,0.038244247,1.8737836,15.940684,3.0,1.0
0.1057291,0.051110268,1.8609176,15.860796,4.0,1.0
0.15260077,0.08033514,1.8316927,15.338444,5.0,1.0
0.17074394,0.091864586,1.8201632,15.1942,6.0,1.0
0.23184586,0.11235237,1.7996755,14.943439,7.0,1.0
0.22914505,0.10675478,1.805273,15.160901,8.0,1.0
0.24941301,0.103726864,1.808301,15.530879,9.0,1.0
0.2721176,0.10302687,1.809001,15.501804,10.0,1.0
0.27360916,0.095389366,1.8166385,15.6827965,11.0,1.0
0.34171772,0.1120038,1.800024,15.460127,12.0,1.0
0.37547588,0.11379528,1.7982326,15.682328,13.0,1.0
0.51555014,0.16904163,1.7429862,14.908466,14.0,1.0
0.6124792,0.21637249,1.6956553,14.27804,15.0,1.0
0.61485004,0.20749474,1.7045331,14.466259,16.0,1.0
0.73150635,0.2444706,1.6675572,14.463042,17.0,1.0
0.76016665,0.26075888,1.651269,14.398154,18.0,1.0
0.7658658,0.25919437,1.6528335,14.484693,19.0,1.0
0.8141656,0.27637482,1.635653,14.504501,20.0,1.0
0.8424196,0.2824726,1.6295552,14.4760895,21.0,1.0
0.9253764,0.33036184,1.581666,14.053511,22.0,1.0
1.0110054,0.34828043,1.5637474,14.091647,23.0,1.0
1.1047225,0.40189266,1.5101352,13.456915,24.0,1.0
1.2013407,0.43097973,1.4810481,13.429659,25.0,1.0
1.5156598,0.6356821,1.2763457,11.297924,26.0,1.0
1.6926708,0.73230743,1.1797204,10.629489,27.0,1.0
2.0823922,0.9936266,0.91840124,8.2908325,28.0,1.0
2.2512622,1.1011176,0.8109102,7.5205445,29.0,1.0
2.5023098,1.2831101,0.6289177,6.1774936,30.0,1.0
2.5906327,1.3526573,0.5593705,5.6840405,31.0,1.0
2.7516885,1.4606609,0.4513669,5.080823,32.0,1.0
2.7559533,1.4648466,0.44718122,5.054147,33.0,1.0
2.7759314,1.4764681,0.43555975,5.0439568,34.0,1.0
2.7826638,1.4757619,0.43626595,5.1054525,35.0,1.0
2.7931972,1.4856043,0.42642355,5.0482826,36.0,1.0
2.8229156,1.4996109,0.41241693,5.072463,37.0,1.0
2.8225758,1.5013647,0.41066313,5.038934,38.0,1.0
2.8304596,1.4991655,0.4128623,5.133445,39.0,1.0
2.8308678,1.4986143,0.41341352,5.143395,40.0,1.0
2.8464396,1.5004673,0.41156054,5.2,41.0,1.0
2.8464394,1.5004673,0.41156054,5.2,42.0,1.0
2.8464396,1.5004668,0.411561,5.2,43.0,1.0
2.8464403,1.5004673,0.41156054,5.2,44.0,1.0
2.8464394,1.5004673,0.41156054,5.2,45.0,1.0
2.8464398,1.5004673,0.41156054,5.2,46.0,1.0
2.8464398,1.5004668,0.411561,5.2,47.0,1.0
2.8464398,1.5004668,0.411561,5.2,48.0,1.0
2.8464396,1.5004673,0.41156054,5.2,49.0,1.0
2.8464394,1.5004673,0.41156054,5.2,50.0,1.0
2.8464394,1.5004673,0.41156054,5.2,51.0,1.0
2.8464403,1.5004668,0.411561,5.2,52.0,1.0
2.8464403,1.5004668,0.411561,5.2,53.0,1.0
2.8464398,1.5004663,0.4115615,5.2,54.0,1.0
2.8464398,1.5004663,0.4115615,5.2,55.0,1.0
2.8464394,1.5004673,0.41156054,5.2,56.0,1.0
2.8464394,1.5004673,0.41156054,5.2,57.0,1.0
2.8464394,1.5004673,0.41156054,5.2,58.0,1.0
2.8464403,1.5004668,0.411561,5.2,59.0,1.0
2.8464398,1.5004673,0.41156054,5.2,60.0,1.0
2.8464394,1.5004673,0.41156054,5.2,61.0,1.0
2.8464394,1.5004668,0.411561,5.2,62.0,1.0
2.8464391,1.5004673,0.41156054,5.2,63.0,1.0
2.8464394,1.5004673,0.41156054,5.2,64.0,1.0
2.8464394,1.5004673,0.41156054,5.2,65.0,1.0
2.8464394,1.5004673,0.41156054,5.2,66.0,1.0
0.0070314407,0.0027751923,1.9092522,16.489162,0.0,2.0
0.020131588,0.0076770782,1.9043503,16.47305,1.0,2.0
0.033092976,0.014815807,1.8972116,16.457327,2.0,2.0
0.05355549,0.01958561,1.8924417,16.42717,3.0,2.0
0.05716467,0.023305893,1.8887215,16.385584,4.0,2.0
0.06642485,0.02963543,1.8823919,16.191425,5.0,2.0
0.08396387,0.037405968,1.8746214,16.149523,6.0,2.0
0.120513916,0.04760313,1.8644242,16.12842,7.0,2.0
0.17059898,0.06187105,1.8501563,16.010466,8.0,2.0
0.2439766,0.10907078,1.8029566,15.482216,9.0,2.0
0.3071375,0.14332199,1.7687054,14.908878,10.0,2.0
0.34377146,0.1545434,1.757484,14.9960375,11.0,2.0
0.44458055,0.19097185,1.7210555,14.828674,12.0,2.0
0.48846626,0.21282625,1.6992011,14.325029,13.0,2.0
0.5607171,0.24930477,1.6627226,14.0392,14.0,2.0
0.65719795,0.2954502,1.6165771,13.665624,15.0,2.0
0.7817273,0.35339022,1.5586371,12.997482,16.0,2.0
0.901659,0.40414047,1.5078869,12.505637,17.0,2.0
0.96966696,0.42896366,1.4830637,12.514136,18.0,2.0
0.9719076,0.42276812,1.4892592,12.595721,19.0,2.0
1.1197891,0.526896,1.3851314,11.483184,20.0,2.0
1.2321463,0.58139896,1.3306284,11.057319,21.0,2.0
1.2874541,0.5883832,1.3236442,11.573817,22.0,2.0
1.2970333,0.59637547,1.3156519,11.256369,23.0,2.0
1.475409,0.71388865,1.1981387,10.413173,24.0,2.0
1.4972434,0.7153425,1.1966848,10.736992,25.0,2.0
1.5592217,0.7487464,1.163281,10.811584,26.0,2.0
1.5895567,0.7693367,1.1426907,10.610184,27.0,2.0
1.537559,0.7432599,1.1687675,10.508015,28.0,2.0
1.5399861,0.7376766,1.1743507,10.64936,29.0,2.0
1.7451348,0.854558,1.0574694,10.030178,30.0,2.0
1.807869,0.9019866,1.0100408,9.512865,31.0,2.0
1.6818523,0.8108487,1.1011786,10.426303,32.0,2.0
1.7274408,0.8558073,1.05622,9.537704,33.0,2.0
1.7129846,0.8489828,1.0630445,9.416894,34.0,2.0
1.6808848,0.8282366,1.0837908,9.607964,35.0,2.0
1.6591716,0.8169098,1.0951176,9.631311,36.0,2.0
1.6580257,0.817894,1.0941334,9.582649,37.0,2.0
1.65871,0.8249903,1.0870371,9.136942,38.0,2.0
1.8787284,0.9996619,0.91236544,7.5372734,39.0,2.0
1.8456731,0.97205067,0.9399767,7.858887,40.0,2.0
1.8533359,0.96725607,0.9447713,8.303774,41.0,2.0
1.8914938,0.9990001,0.9130273,7.746998,42.0,2.0
1.8860278,0.99384975,0.9181776,7.842484,43.0,2.0
1.9112587,1.015182,0.89684534,7.6772804,44.0,2.0
1.8373356,0.96989536,0.942132,7.7790728,45.0,2.0
1.8854342,1.0031099,0.9089174,7.755428,46.0,2.0
1.8571849,0.9828496,0.92917776,7.8721814,47.0,2.0
