complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.4761342917390206,4.234353608221307,0.877317719827861,3.3542884682589467,0.0772884824996495,0.0480997077006839,0.0001457814247370521,1.4122120077768083,0
