complexity,accuracy,distortion,mse,trial
2.2628245,1.1495657,2.9756927,320.8858,0
1.511723,0.62260056,3.502658,410.8222,1
1.8720207,0.89520407,3.2300544,375.90698,2
2.2666144,1.1046548,3.0206037,406.6886,3
2.2793064,1.0375214,3.087737,379.4162,4
2.1913304,1.0919433,3.0333152,378.62512,5
2.2244697,1.0783768,3.0468817,378.59,6
2.218542,1.1188025,3.006456,303.53885,7
