complexity,accuracy
0.13132429,0.13132572
0.13132429,0.13132381
0.13132524,0.13132572
0.13132477,0.13132572
0.13132381,0.13132477
0.13132477,0.13132524
0.13132524,0.13132668
0.13132477,0.13132524
0.13132429,0.13132381
0.13132429,0.13132477
0.13132477,0.13132524
0.13132429,0.13132572
0.13132477,0.13132572
0.13132524,0.13132429
0.13132524,0.1313262
0.13132524,0.13132572
0.13132477,0.13132572
0.13132524,0.13132477
0.13132524,0.13132477
0.13132477,0.13132429
0.13132477,0.1313262
0.13132429,0.13132381
0.13132429,0.13132668
0.13132524,0.13132524
0.13132524,0.13132572
0.13132524,0.13132668
0.13132524,0.13132477
0.13132524,0.13132477
0.13132477,0.13132524
0.13132477,0.13132477
0.13132524,0.13132429
0.13132572,0.13132572
0.13132524,0.13132668
0.13132524,0.13132429
0.13132524,0.13132477
0.13132524,0.13132668
0.13132524,0.13132572
0.13132477,0.13132572
0.13132572,0.13132524
0.13132477,0.13132429
0.13132572,0.13132572
0.13132572,0.13132524
0.13132572,0.13132572
0.1313262,0.13132572
0.13132524,0.13132572
0.13132477,0.13132572
0.13132477,0.13132572
0.13132477,0.13132477
0.13132477,0.13132524
0.13132429,0.13132477
0.13132429,0.13132477
0.13132429,0.13132477
0.13132429,0.13132477
0.13132381,0.13132381
0.13132429,0.13132381
0.13132477,0.13132429
0.13132429,0.13132572
0.13132429,0.13132381
0.13132524,0.13132524
0.13132477,0.13132572
0.13132572,0.13132572
0.13132429,0.13132429
0.13132572,0.13132572
0.13132524,0.13132524
0.13132429,0.13132477
0.13132524,0.1313262
0.13132524,0.13132477
0.13132429,0.13132572
0.13132429,0.13132429
0.13132381,0.13132381
0.13132429,0.1313262
0.13132477,0.13132524
0.13132429,0.13132429
0.13132477,0.13132477
0.13132477,0.13132572
0.13132477,0.13132429
0.13132477,0.13132572
0.13132477,0.13132381
0.13132477,0.13132572
0.13132477,0.13132524
0.13132429,0.13132429
0.13132524,0.13132477
0.13132524,0.13132477
0.13132477,0.13132477
0.13132477,0.13132477
0.13132477,0.13132381
0.13132477,0.13132429
0.13132524,0.13132477
0.13132477,0.13132572
0.13132524,0.13132477
0.13132524,0.1313262
0.13132477,0.13132477
0.13132477,0.13132572
0.13132477,0.13132381
0.13132477,0.13132572
0.13132429,0.13132477
