complexity,accuracy,distortion,mse
4.555634,3.738161,0.38709736,0.85975397
4.4919662,3.7466407,0.37861776,0.8111646
-1.9073486e-06,-9.536743e-07,4.1252594,416.50003
4.3492346,3.6929693,0.43228912,0.9284292
4.6197443,3.7460628,0.3791957,0.84821415
4.6608334,3.7359362,0.38932228,0.9114252
4.7050614,3.7211146,0.4041438,0.99982506
4.785863,3.7389364,0.38632202,0.99803376
