complexity,accuracy
5.462260026240155e-09,2.4873819078860916e-11
4.433963232868522e-09,2.0191339256175232e-11
3.341244763939555e-09,1.5215181722954227e-11
2.7264574236338096e-09,1.241560391206358e-11
2.253705151131953e-09,1.0262446054533519e-11
1.562687711844018e-09,7.116225544391334e-12
1.1801903675775249e-09,5.374421657178398e-12
9.652674655314028e-10,4.395366967701431e-12
7.225889869190357e-10,3.2904921381690418e-12
5.550366829678118e-10,2.528047808825162e-12
4.1977419471199046e-10,1.9119903021181236e-12
2.645687509638246e-10,1.2052448246910712e-12
2.0529393120949778e-10,9.354725709367221e-13
1.2778670565983477e-10,5.824301079026029e-13
8.44277661942103e-11,3.850237029765921e-13
5.640032284757461e-11,2.574265439716963e-13
3.5391304217181766e-11,1.616674332969259e-13
2.0909704366457922e-11,9.596373566525923e-14
1.541686509203445e-11,7.10510075503238e-14
7.326639739446608e-12,3.42700449709808e-14
4.481164489615858e-12,2.1214360552909452e-14
2.0399322364789173e-12,9.739003441534148e-15
8.630456126321694e-13,4.417893633487598e-15
3.776450788628368e-13,2.038325379160616e-15
1.307609956828118e-13,1.1436855814958279e-15
3.3660325033597337e-14,9.503458894403094e-16
1.2774790311782774e-16,8.816530264522314e-16
-3.665329642076099e-16,5.944234596893351e-16
