complexity,mse
0.0,0.75
0.0,0.7498362
4.7683716e-07,0.7496723
9.536743e-07,0.7495084
1.9073486e-06,0.7493443
2.6226044e-06,0.7491802
3.33786e-06,0.74901605
5.00679e-06,0.74885184
6.67572e-06,0.74868745
8.106232e-06,0.7485231
1.0251999e-05,0.7483586
1.2397766e-05,0.7481941
1.4781952e-05,0.7480295
1.7166138e-05,0.74786484
2.0503998e-05,0.7477001
2.3126602e-05,0.7475353
2.670288e-05,0.74737036
3.0040741e-05,0.7472054
3.33786e-05,0.7470404
3.71933e-05,0.7468753
4.1484833e-05,0.74671006
4.5776367e-05,0.74654484
5.00679e-05,0.7463796
5.507469e-05,0.74621415
5.9604645e-05,0.7460487
6.484985e-05,0.7458832
7.009506e-05,0.74571764
7.581711e-05,0.74555194
8.1539154e-05,0.7453862
8.773804e-05,0.7452203
9.346008e-05,0.7450545
0.0001001358,0.74488854
0.00010681152,0.7447225
0.000113487244,0.7445564
0.0001206398,0.74439025
0.00012779236,0.74422395
0.00013518333,0.7440577
0.00014257431,0.74389136
0.00015068054,0.7437248
0.00015878677,0.7435583
0.00016736984,0.74339175
0.00017547607,0.7432251
0.00018453598,0.7430583
0.00019311905,0.74289155
0.00020217896,0.74272466
0.0002117157,0.74255764
0.00022125244,0.7423907
0.00023126602,0.7422236
0.00024080276,0.7420565
0.00025129318,0.74188924
0.0002617836,0.74172187
0.00027275085,0.7415545
0.00028324127,0.7413871
0.00029420853,0.74121964
0.00030565262,0.74105203
0.0003170967,0.7408843
0.00032901764,0.74071664
0.00034093857,0.74054885
0.0003528595,0.740381
0.00036525726,0.74021304
0.00037789345,0.740045
0.00039100647,0.7398769
0.00040388107,0.7397088
0.0004172325,0.7395406
0.00043058395,0.7393723
0.0004439354,0.73920393
0.0004580021,0.73903555
0.0004720688,0.73886704
0.0004863739,0.7386985
0.00050115585,0.7385298
0.0005159378,0.7383611
0.00053071976,0.7381923
0.00054597855,0.7380235
0.0005617142,0.7378545
0.00057697296,0.73768556
0.0005931854,0.7375165
0.00060915947,0.73734736
0.00062561035,0.7371781
0.0006418228,0.7370089
0.0006585121,0.73683953
0.00067567825,0.73667014
0.0006928444,0.73650074
0.0007100105,0.73633116
0.0007278919,0.7361615
0.0007457733,0.73599184
0.0007638931,0.735822
0.00078201294,0.7356522
0.0008006096,0.73548234
0.00081920624,0.73531234
0.0008382797,0.7351423
0.0008575916,0.7349721
0.00087690353,0.734802
0.00089645386,0.7346318
0.000916481,0.7344614
0.000936985,0.734291
0.0009570122,0.7341206
0.0009775162,0.73395
0.0009980202,0.73377943
0.0010194778,0.7336087
0.0010404587,0.733438
0.0010616779,0.7332672
0.001083374,0.73309636
0.0011053085,0.7329254
0.001127243,0.73275435
0.0011496544,0.7325833
0.0011720657,0.73241216
0.0011949539,0.7322409
0.0012178421,0.7320696
0.0012412071,0.73189825
0.0012645721,0.73172677
0.001288414,0.7315553
0.0013120174,0.7313838
0.0013360977,0.73121214
0.0013606548,0.73104036
0.0013849735,0.7308686
0.0014100075,0.7306968
0.0014352798,0.7305248
0.0014605522,0.7303528
0.0014858246,0.7301808
0.0015115738,0.73000866
0.001537323,0.72983646
0.0015633106,0.7296642
0.0015897751,0.72949183
0.001616478,0.72931945
0.0016436577,0.72914696
0.001670599,0.72897446
0.0016977787,0.72880185
0.0017249584,0.7286291
0.0017528534,0.7284564
0.0017807484,0.7282836
0.0018093586,0.7281107
0.0018377304,0.7279377
0.0018663406,0.7277647
0.0018949509,0.72759163
0.0019242764,0.7274185
0.0019536018,0.7272452
0.0019831657,0.7270719
0.0020132065,0.72689855
0.0020432472,0.7267251
0.002073288,0.72655165
0.0021038055,0.7263781
0.0021348,0.7262044
0.0021657944,0.7260307
0.0021972656,0.7258569
0.00222826,0.72568303
0.0022597313,0.72550917
0.0022921562,0.7253352
0.0023241043,0.72516114
0.0023565292,0.7249869
0.002389431,0.72481275
0.002421856,0.7246386
0.0024547577,0.7244642
0.0024881363,0.72428983
0.002521515,0.7241154
0.0025556087,0.72394085
0.0025894642,0.7237662
0.0026237965,0.7235915
0.0026581287,0.7234168
0.0026929379,0.7232419
0.0027279854,0.72306705
0.0027627945,0.72289217
0.0027983189,0.72271717
0.0028338432,0.72254205
0.0028698444,0.7223669
0.0029058456,0.7221917
0.0029420853,0.72201645
0.0029788017,0.72184104
0.0030155182,0.7216656
0.0030527115,0.72149014
0.0030899048,0.72131455
0.003127575,0.72113895
0.003165245,0.72096324
0.003203392,0.7207875
0.003241539,0.7206117
0.0032801628,0.7204358
0.0033187866,0.7202598
0.0033574104,0.72008383
0.003396988,0.71990764
0.0034360886,0.71973157
0.003475666,0.7195554
0.003515482,0.719379
0.0035557747,0.71920264
0.003595829,0.7190262
0.0036363602,0.71884966
0.0036776066,0.7186731
0.0037183762,0.71849644
0.003759861,0.7183198
0.0038013458,0.71814305
0.0038433075,0.7179662
0.0038852692,0.7177893
0.0039277077,0.71761227
0.003970146,0.71743524
0.0040125847,0.7172581
0.004055977,0.71708095
0.004098892,0.7169037
0.0041422844,0.7167264
0.0041861534,0.71654904
0.0042300224,0.7163716
0.00427413,0.71619403
0.0043184757,0.71601653
0.00436306,0.7158388
0.0044083595,0.7156611
0.004453182,0.7154833
0.00449872,0.71530557
0.004544258,0.7151276
0.0045905113,0.7149496
0.0046362877,0.71477157
0.0046827793,0.7145934
0.004729748,0.71441525
0.004776478,0.71423703
0.004823208,0.71405864
0.0048708916,0.7138803
0.004918337,0.71370184
0.0049660206,0.7135233
0.0050139427,0.71334475
0.0050623417,0.7131661
0.0051107407,0.7129874
0.0051596165,0.7128086
0.0052087307,0.7126298
0.0052580833,0.71245086
0.0053076744,0.71227187
0.0053572655,0.7120929
0.0054073334,0.7119137
0.0054574013,0.71173453
0.0055077076,0.71155524
0.0055584908,0.711376
0.0056095123,0.71119654
0.0056607723,0.71101713
0.0057120323,0.71083766
0.0057640076,0.7106581
0.005815983,0.7104784
0.005868435,0.71029866
0.00592041,0.71011895
0.0059731007,0.7099391
0.006026268,0.7097592
0.006079197,0.7095792
0.006132841,0.7093991
0.0061864853,0.7092191
0.006240368,0.70903885
0.0062942505,0.70885867
0.0063490868,0.70867836
0.006403446,0.708498
0.006458521,0.7083176
0.0065135956,0.70813704
0.0065689087,0.70795643
0.00662446,0.70777583
0.006680727,0.70759517
0.0067367554,0.7074144
0.006793022,0.7072336
0.006849766,0.7070527
0.0069069862,0.7068717
0.00696373,0.7066907
0.007021427,0.7065096
0.0070791245,0.7063284
0.0071368217,0.7061472
0.0071947575,0.7059659
0.007253647,0.70578456
0.007311821,0.7056032
0.0073707104,0.70542175
0.0074295998,0.70524013
0.0074896812,0.70505846
0.007549286,0.7048768
0.0076088905,0.7046951
0.007668972,0.7045133
0.0077295303,0.7043314
0.0077900887,0.7041495
0.007851124,0.70396745
0.007912159,0.7037854
0.007973671,0.70360327
0.008035183,0.7034211
0.008097172,0.70323884
0.008159637,0.7030565
0.008221626,0.7028742
0.00828433,0.7026917
0.008347034,0.70250916
0.008410454,0.70232654
0.008473873,0.7021439
0.008537531,0.70196116
0.008601427,0.7017784
0.008665562,0.7015956
0.008729935,0.70141274
0.008794785,0.7012297
0.008859634,0.7010466
0.008924961,0.7008636
0.008990288,0.70068043
0.009056091,0.70049715
0.009121895,0.70031387
0.009188175,0.7001305
0.009254456,0.6999471
0.009321213,0.69976366
0.009388208,0.6995801
0.009455681,0.6993965
0.009522915,0.6992128
0.009590626,0.699029
0.009658337,0.69884527
0.009727001,0.6986613
0.009795666,0.6984774
0.009863853,0.69829345
0.009932995,0.6981094
0.010002375,0.69792527
0.010071754,0.6977411
0.0101418495,0.69755685
0.010211468,0.69737256
0.01028204,0.69718814
0.010352612,0.6970037
0.010423422,0.6968192
0.010494232,0.69663465
0.010565758,0.69645
0.0106368065,0.69626534
0.010709286,0.69608057
0.01078105,0.6958958
0.010853529,0.6957108
0.010926008,0.6955259
0.010998964,0.6953409
0.011071682,0.69515586
0.011145592,0.69497067
0.011219263,0.6947855
0.011292934,0.6946002
0.011366844,0.69441485
0.011441469,0.6942295
0.011516094,0.694044
0.011590958,0.69385856
0.011666298,0.69367296
0.011741638,0.6934873
0.011817455,0.69330156
0.011893272,0.69311583
0.011969566,0.69293
0.01204586,0.69274414
0.012123108,0.69255817
0.01219964,0.69237214
0.012277126,0.69218606
0.012354851,0.692
0.012432575,0.6918137
0.013341665,0.6896776
0.01350975,0.68929064
0.013679028,0.68890345
0.01384902,0.688516
0.014020443,0.68812823
0.01419282,0.6877403
0.01436615,0.68735206
0.014540911,0.6869636
0.014716625,0.6865748
0.014894009,0.6861857
0.015071869,0.6857965
0.01525116,0.6854069
0.015431881,0.6850171
0.015613556,0.68462706
0.015795946,0.68423676
0.015979767,0.6838461
0.01616478,0.6834553
0.016350746,0.6830641
0.016538143,0.68267274
0.016726255,0.6822812
0.016915798,0.6818893
0.017106533,0.6814971
0.017298698,0.68110466
0.01749134,0.68071204
0.017685413,0.6803192
0.017880917,0.6799259
0.018077374,0.6795325
0.018274784,0.6791389
0.018473625,0.6787449
0.018673658,0.6783507
0.018874645,0.6779562
0.019076824,0.6775616
0.019279957,0.67716664
0.01948452,0.6767714
0.019690514,0.676376
0.019897461,0.6759802
0.020105362,0.6755842
0.020314455,0.67518806
0.020524979,0.6747916
0.020736694,0.67439485
0.020949125,0.6739979
0.021162748,0.6736007
0.02137804,0.67320323
0.021594048,0.67280555
