complexity,accuracy,distortion
-2.1497730706698803e-08,-6.226912052653688e-08,0.6220403340281537
-2.149708899779057e-08,-6.226872129033723e-08,0.6220403340277545
-2.1494962254564598e-08,-6.226733928471617e-08,0.6220403340263725
-2.1490877522012397e-08,-6.226469650982835e-08,0.6220403340237297
-2.1482503775871464e-08,-6.225939896964405e-08,0.6220403340184322
-2.1448939513390997e-08,-6.223748183487032e-08,0.622040333996515
-2.140541655037964e-08,-6.220975112825045e-08,0.6220403339687843
-2.138338750512503e-08,-6.219843307064821e-08,0.6220403339574663
-2.1125692306611654e-08,-6.203656965908522e-08,0.6220403337956029
-2.0911940179502153e-08,-6.190259416172239e-08,0.6220403336616274
-2.061549508880489e-08,-6.173058064717907e-08,0.6220403334896139
-2.0174054427002375e-08,-6.146835263010075e-08,0.6220403332273858
-1.9469914125380683e-08,-6.10316890359286e-08,0.6220403327907222
-1.8314890493087432e-08,-6.025415189014893e-08,0.6220403320131851
-1.833257812222655e-08,-6.01831238178363e-08,0.622040331942157
-1.5587451773768635e-08,-5.853347628814731e-08,0.6220403302925095
-1.2718298414426954e-08,-5.667073699200387e-08,0.6220403284297702
-7.151998104859558e-09,-5.304938222039368e-08,0.6220403248084154
-6.524834006427227e-10,-4.941966524896202e-08,0.6220403211786985
5.775517397665908e-09,-4.569078182470321e-08,0.622040317449815
1.9081755731065186e-08,-3.575312490511351e-08,0.6220403075121581
4.06129307961578e-08,-2.446321234472748e-08,0.6220402962222455
5.325216223539542e-08,-1.5040525713772013e-08,0.6220402867995589
5.20108249801865e-08,-1.9524558414474313e-08,0.6220402912835916
7.395961976186527e-08,-1.0975207409558152e-09,0.6220402728565539
1.3568729873014718e-07,3.5341409354572306e-08,0.6220402364176238
1.6251473589079524e-07,4.800218622591501e-08,0.622040223756847
2.5028945671579095e-07,1.0613102086054482e-07,0.6220401656280123
2.9262995937529013e-07,1.3484232130878127e-07,0.6220401369167119
3.4348799626826576e-07,1.619898561955324e-07,0.622040109769177
4.359297545164509e-07,2.3353418221461197e-07,0.622040038224851
6.002397552329342e-07,3.2127773064161147e-07,0.6220399504813026
8.497824439679391e-07,4.82036826454646e-07,0.6220397897222067
9.67629427695016e-07,5.81175458425065e-07,0.6220396905835748
1.5636899823867623e-06,9.428600757921402e-07,0.6220393288989574
1.8674595079204437e-06,1.1476451104996954e-06,0.6220391241139227
1.816521884023814e-06,1.0221039579150215e-06,0.6220392496550753
3.0621803004393655e-06,1.8933262384557281e-06,0.6220383784327947
3.990468111503276e-06,2.44444299690727e-06,0.6220378273160363
4.260987687132456e-06,2.6605869352103184e-06,0.622037611172098
5.456930217917488e-06,3.4643223725261407e-06,0.6220368074366607
7.397740104497785e-06,4.651107283315525e-06,0.6220356206517499
7.414805385685952e-06,4.747363789192605e-06,0.622035524395244
1.0551687521509479e-05,6.826632827028334e-06,0.6220334451262062
1.117614828682889e-05,6.9657537871137265e-06,0.6220333060052461
1.5633146868587744e-05,9.910134108892521e-06,0.6220303616249243
1.4888107248367533e-05,9.690109324722584e-06,0.6220305816497085
1.6214169129113998e-05,1.0397791701866055e-05,0.6220298739673313
1.893667604679905e-05,1.1536676622014852e-05,0.6220287350824112
2.8036298159950235e-05,1.7145749402480703e-05,0.6220231260096307
3.319201973317476e-05,2.0336414821020554e-05,0.6220199353442122
3.427367524366787e-05,2.0104658887021287e-05,0.6220201671001462
3.616315445142959e-05,2.182418752783022e-05,0.6220184475715054
3.9197965749249164e-05,2.4286644391580126e-05,0.6220159851146416
6.73646311648568e-05,4.275519089658175e-05,0.6219975165681366
8.515864017466512e-05,5.325766574149071e-05,0.6219870140932917
0.00010418135820255969,6.514204277596747e-05,0.6219751297162572
0.00011299423348143378,7.05280291999344e-05,0.6219697437298333
0.0001514685986276909,9.073581135687903e-05,0.6219495359476763
0.00015659072409413,0.00010062758506856895,0.6219396441739646
0.00016618321200301267,0.00010424684806897844,0.6219360249109642
0.0002171879097558893,0.00014301386603232658,0.6218972578930009
0.00021137384838088025,0.00013294303215083403,0.6219073287268824
0.00021361452048207497,0.0001334726197206315,0.6219067991393126
0.00025751482162172934,0.00016708897471762185,0.6218731827843156
0.00027617654513045764,0.00016615646370565784,0.6218741152953275
0.0002858819772511012,0.00017197476697772274,0.6218682969920555
0.0003182365315614888,0.00019023488922043086,0.6218500368698128
0.0003320392663246352,0.00020371465289770185,0.6218365571061355
0.0004838721615398889,0.0003126278189062859,0.6217276439401269
0.0005065485381914314,0.000317888083459561,0.6217223836755736
0.0005638791582880387,0.00036310588561239143,0.6216771658734208
0.0007085427118416199,0.0004510194957960678,0.6215892522632371
0.0008504529553974294,0.0005497194758485868,0.6214905522831846
0.0008197853245497377,0.0005299990384872721,0.6215102727205459
0.001041062323464459,0.0006630658165462933,0.6213772059424869
0.0011690953996428277,0.0007652243492333177,0.6212750474097999
0.0013177100890660043,0.0008505999716139634,0.6211896717874192
0.0018465311279296515,0.0011496367433951882,0.620890635015638
0.0020633095282134306,0.0012810276889174688,0.6207592440701157
0.002169699436311845,0.0014049472897164073,0.6206353244693168
0.002075720788154989,0.0013110271626395331,0.6207292445963937
0.0031617007249327145,0.0019186472016587963,0.6201216245573744
0.004809569070217012,0.0030098066886101726,0.619030465070423
0.004075869561389389,0.0026507181732435825,0.6193895535857896
0.005252994587932491,0.003331887810194889,0.6187083839488383
0.005607685061332468,0.0035458161911186004,0.6184944555679146
0.005719208835840206,0.003673425253960083,0.6183668465050731
0.007274361691235853,0.004511997794139688,0.6175282739648935
0.009242141301004647,0.006150155122524481,0.6158901166365087
0.010156950079014848,0.00658548994856778,0.6154547818104654
0.011838506963027129,0.0074057960985327576,0.6146344756605004
0.012606887213427953,0.00830050855096065,0.6137397632080726
0.012304701686236541,0.008121611684742902,0.6139186600742903
0.013535379900154076,0.008745373679150514,0.6132948980798827
0.015895869265875273,0.01058372160376475,0.6114565501552685
0.01885090323056815,0.01256400081361253,0.6094762709454207
0.020354881682970838,0.013233277630705143,0.6088069941283281
0.018656217934601038,0.01237267250223395,0.6096675992567993
0.023669699048663784,0.015859086935049227,0.606181184823984
0.023527135090165352,0.015748446509931124,0.6062918252491021
0.02959145377464001,0.01927071955432247,0.6027695522047107
