complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0071239844548465,0.0028229210767971,5.108848406950269,1665.356585585853,0.0,1.0,0.0031063467861251965
0.0048662974886024,0.0035910204114468,5.108080307615619,1657.7533808348292,1.0,1.0,0.001017620795477176
0.0189940980193554,0.0166391300211721,5.095032198005894,1650.283477003616,2.0,1.0,0.005366759440586578
0.1009329238782168,0.0930299355575652,5.018641392469501,1632.1908284566462,3.0,1.0,0.006574840134992315
0.5698365728808703,0.5388029236311702,4.572868404395896,1482.9052020608274,4.0,1.0,0.02409613856643654
2.247071532241641,2.151857123446362,2.959814204580704,799.3837356598216,5.0,1.0,0.06048908821269544
3.699117133619138,3.5410021318365903,1.570669196190476,216.78279266145432,6.0,1.0,0.05270502670526267
4.193936445042118,3.999941584537019,1.1117297434900468,47.37818103853214,7.0,1.0,0.018772956804775257
4.349066212151804,4.135311610870998,0.9763597171560684,13.46603082604563,8.0,1.0,0.012502671822547376
4.405137503438704,4.180624408095191,0.9310469199318748,5.387646272462061,9.0,1.0,0.01565504224465535
4.430243477243174,4.199767165939782,0.911904162087284,3.5827940277994994,10.0,1.0,0.014380659722869591
4.443694378830321,4.209782970725614,0.901888357301452,3.441152835016127,11.0,1.0,0.002793389148612487
4.451928390730771,4.215907871643674,0.895763456383392,3.4158416140301835,12.0,1.0,0.012785015087501864
4.457473262703177,4.2200502870827705,0.8916210409442957,3.3990915615150428,13.0,1.0,0.00968333323249134
4.461523508422813,4.223085315042171,0.888586012984895,3.387017280563989,14.0,1.0,0.0046520469453938985
4.464699569074156,4.225466423253998,0.8862049047730682,3.3777290953253094,15.0,1.0,0.0009590608036468043
4.467328393374482,4.227432954363918,0.8842383736631483,3.370228376758236,16.0,1.0,0.0027562157872641066
4.469580914466141,4.22911079547467,0.8825605325523966,3.363975247864013,17.0,1.0,0.005516114215902979
4.471545077925775,4.230565724723892,0.8811056033031743,3.358669077059946,18.0,1.0,0.007946433158875263
4.473267303220631,4.23183359531599,0.879837732711076,3.3541307177631774,19.0,1.0,0.010078756523455494
4.474776129288294,4.232937394879306,0.8787339331477604,3.3502390410570815,20.0,1.0,0.011944903273075022
4.476094376892464,4.2338958807339,0.8777754472931658,3.3468991335863008,21.0,1.0,0.013572842173347201
4.477243927008253,4.234726880628015,0.8769444473990511,3.3440288893556964,22.0,1.0,0.013282834226528475
4.478246460183973,4.235447744565313,0.8762235834617531,3.341555067007791,23.0,1.0,0.012048467251392919
4.47912263513342,4.236074741930986,0.8755965860960799,3.3394131033073933,24.0,1.0,0.010971588010006016
4.479891125417996,4.236622400963789,0.8750489270632773,3.3375476414970793,25.0,1.0,0.010028545927811034
4.480568065360332,4.23710315977646,0.8745681682506063,3.335912569650075,26.0,1.0,0.009198972020372552
4.48116696363391,4.237527353225222,0.8741439748018447,3.334470348138498,27.0,1.0,0.008465856426090516
4.481698953041752,4.237903433376008,0.8737678946510581,3.3331908055065966,28.0,1.0,0.007815216932925086
4.482173211919493,4.238238304373226,0.8734330236538401,3.332049690172462,29.0,1.0,0.007235561731613753
4.482597416783154,4.238537673544418,0.8731336544826487,3.3310272529064147,30.0,1.0,0.00671731762580748
4.482978128397164,4.2388063520164145,0.8728649760106517,3.330107063524722,31.0,1.0,0.006252341899769493
4.483321063775085,4.239048472951749,0.872622855075317,3.3292751579682327,32.0,1.0,0.005833574770142597
4.483631254669907,4.239267627777972,0.8724037002490945,3.328519502355097,33.0,1.0,0.005454831552164348
4.48391312519014,4.239466942201931,0.8722043858251354,3.3278296879088543,34.0,1.0,0.005110695260268395
4.484170530124318,4.239649120030721,0.8720222079963449,3.327196752349509,35.0,1.0,0.004796459605357775
4.48440678621585,4.239816477029088,0.8718548509979787,3.326613046489281,36.0,1.0,0.004508083388213485
4.48462471246634,4.239970976603988,0.8717003514230779,3.3260721025173607,37.0,1.0,0.004242136497026875
4.484826682060165,4.240114270197605,0.8715570578294614,3.32556849177906,38.0,1.0,0.0039957338127336855
4.485014681358841,4.24024774035969,0.8714235876673762,3.3250976770449343,39.0,1.0,0.003766461934898963
4.485190369737028,4.240372543099744,0.8712987849273226,3.3246558693454475,40.0,1.0,0.00355230576313094
4.485355135334812,4.240489646737698,0.871181681289368,3.3242398977760343,41.0,1.0,0.003351580533070213
4.4855101439611325,4.240599865717909,0.8710714623091569,3.3238470968250526,42.0,1.0,0.0031628724227212323
4.48565638024866,4.240703888965388,0.870967439061678,3.3234752122790865,43.0,1.0,0.002984988685409514
4.485794681366132,4.2408023030891595,0.8708690249379067,3.32312232448172,44.0,1.0,0.0028169168704746178
4.4859257641951675,4.240895611094677,0.8707757169323891,3.322786786620323,45.0,1.0,0.002657792003262391
4.486050247065711,4.240984247368475,0.8706870806585911,3.3224671754306474,46.0,1.0,0.002506870390352794
4.486168667102296,4.241068589657914,0.8706027383691524,3.322162251876281,47.0,1.0,0.002363508777650551
4.486281494090967,4.2411489686672095,0.8705223593598568,3.3218709297172513,48.0,1.0,0.002227147767188126
4.486389141609884,4.241225675775965,0.8704456522511013,3.3215922502768342,49.0,1.0,0.0020972986039883824
4.486491976011127,4.241298969280342,0.8703723587467245,3.321325362074614,50.0,1.0,0.001973532635679742
4.486590323711198,4.241369079468798,0.8703022485582679,3.3210695042916543,51.0,1.0,0.0018554729082870963
4.486684477143829,4.24143621277384,0.8702351152532266,3.320823993268761,52.0,1.0,0.001742787491722197
4.486774699648816,4.2415005551871765,0.8701707728398898,3.3205882114197864,53.0,1.0,0.0016351842308110055
