complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.9798630872002096,3.741652273270091,35.3245221962356,6.685701331141689,0.0570604252412852,0.0410297503492272,0.0001853642634937946,1.4095477386934674,0
