complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.127845410215823,3.8430322910663257,35.99899552743674,5.809871766126671,0.1678187501975036,0.0538246649253936,0.0004429914898956,1.5080402010050251,0.022357727675605,0.0143220723055036,0.0003158086616226419,1.5080402010050251,0
